,driver_id,day_of_week,total_days,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,avg_fare
2089,4129108,2,4,25,37,4.333333333,15,0.405405405,COMPLETED,123.2
2090,4531818,6,7,45,69,4.375,28,0.405797101,COMPLETED,90.64285714
2091,3998369,3,3,25,32,4.1428571430000005,13,0.40625,COMPLETED,78.07692308
2092,5004204,2,7,51,64,4.6,26,0.40625,COMPLETED,127.0384615
2093,4693119,1,7,75,123,4.517241379,50,0.406504065,COMPLETED,87.74
2094,5340520,1,5,49,91,4.294117647,37,0.406593407,COMPLETED,102.5945946
2095,5359891,6,7,44,81,3.785714286,33,0.40740740700000005,COMPLETED,104.30303029999999
2096,5239971,2,4,58,103,4.058823529,42,0.40776699,COMPLETED,113.33333329999999
2097,4844951,5,5,24,49,4.181818182,20,0.408163265,COMPLETED,105.45
2098,5360441,5,5,31,49,4.333333333,20,0.408163265,COMPLETED,100.8
2099,3635071,5,4,20,44,4.875,18,0.409090909,COMPLETED,113.0
2100,3996797,2,2,13,22,5.0,9,0.409090909,COMPLETED,117.8888889
2101,5050122,2,3,31,66,4.0,27,0.409090909,COMPLETED,72.77777778
2102,5124364,1,2,12,22,4.4,9,0.409090909,COMPLETED,115.1111111
2103,5173941,3,5,29,61,4.384615385,25,0.409836066,COMPLETED,118.76
2104,5212708,1,4,38,61,4.5625,25,0.409836066,COMPLETED,90.64
2105,5224799,4,5,29,61,4.785714286,25,0.409836066,COMPLETED,106.48
2106,3870107,1,3,24,39,4.4,16,0.41025641,COMPLETED,85.3125
2107,5404933,4,5,54,112,4.566666667,46,0.41071428600000004,COMPLETED,108.52173909999998
2108,5004253,1,5,49,90,4.545454545,37,0.41111111100000003,COMPLETED,108.24324320000001
2109,5348826,1,7,132,197,4.454545455,81,0.411167513,COMPLETED,102.33333329999999
2110,3683496,1,2,11,17,4.0,7,0.41176470600000004,COMPLETED,116.7142857
2111,4045394,4,1,8,17,4.25,7,0.41176470600000004,COMPLETED,143.71428569999998
2112,4581156,5,3,59,102,4.1363636360000005,42,0.41176470600000004,COMPLETED,106.42857140000001
2113,5339190,2,3,19,34,4.571428571,14,0.41176470600000004,COMPLETED,98.64285714
2114,5395210,3,3,34,68,4.538461538,28,0.41176470600000004,COMPLETED,103.9642857
2115,3850962,1,7,59,114,4.434782609,47,0.41228070200000005,COMPLETED,107.8297872
2116,5219854,4,5,49,80,4.625,33,0.4125,COMPLETED,108.1515152
2117,4193386,3,5,37,63,4.133333333,26,0.412698413,COMPLETED,96.34615385
2118,5332914,7,5,36,63,4.5,26,0.412698413,COMPLETED,113.4615385
2119,5067585,2,7,128,213,4.333333333,88,0.41314554,COMPLETED,108.6363636
2120,5219846,5,5,61,121,4.25,50,0.41322314,COMPLETED,93.78
2121,4798200,3,5,29,53,3.833333333,22,0.41509434,COMPLETED,102.40909090000001
2122,4834241,6,6,147,265,4.179104478,110,0.41509434,COMPLETED,110.3363636
2123,5159604,4,3,38,53,4.777777778,22,0.41509434,COMPLETED,109.2727273
2124,5212248,4,4,68,89,4.0,37,0.415730337,COMPLETED,104.0540541
2125,5343369,2,5,64,113,4.083333333,47,0.415929204,COMPLETED,113.1702128
2126,4113024,1,2,5,12,4.666666667,5,0.41666666700000005,COMPLETED,98.4
2127,4421190,1,3,5,12,4.75,5,0.41666666700000005,COMPLETED,99.4
2128,5121546,7,3,26,48,4.7,20,0.41666666700000005,COMPLETED,108.25
2129,5296171,3,2,5,12,4.5,5,0.41666666700000005,COMPLETED,100.4
2130,5403740,5,4,11,24,3.714285714,10,0.41666666700000005,COMPLETED,82.1
2131,5359947,4,6,60,115,4.1578947369999995,48,0.41739130399999996,COMPLETED,119.29166670000001
2132,4705527,5,5,61,103,4.05,43,0.417475728,COMPLETED,87.27906977
2133,4626846,1,6,85,158,4.0,66,0.417721519,COMPLETED,121.42424240000001
2134,5316680,7,5,64,110,4.8,46,0.418181818,COMPLETED,91.95652174
2135,5325641,2,3,25,55,4.5,23,0.418181818,COMPLETED,99.86956522
2136,4349923,3,7,74,141,4.307692308,59,0.418439716,COMPLETED,98.57627119
2137,4195199,1,5,50,93,4.583333333,39,0.419354839,COMPLETED,92.8974359
2138,4322991,2,7,79,131,4.096774194,55,0.41984732799999996,COMPLETED,107.8
2139,4657106,3,7,116,219,4.230769231,92,0.420091324,COMPLETED,104.96739129999999
2140,5036894,3,7,35,69,3.75,29,0.420289855,COMPLETED,97.68965517
2141,3362531,3,3,10,19,4.0,8,0.42105263200000004,COMPLETED,92.875
2142,4424724,2,4,18,38,4.25,16,0.42105263200000004,COMPLETED,86.6875
2143,4613032,6,4,44,57,4.769230769,24,0.42105263200000004,COMPLETED,86.66666667
2144,4842162,7,2,17,38,4.8,16,0.42105263200000004,COMPLETED,132.6875
2145,5175169,7,1,11,19,4.333333333,8,0.42105263200000004,COMPLETED,118.625
2146,5373515,6,5,55,95,4.125,40,0.42105263200000004,COMPLETED,103.45
2147,5115955,2,6,48,83,4.181818182,35,0.42168674700000003,COMPLETED,104.9428571
2148,4984455,2,7,90,147,4.36,62,0.421768707,COMPLETED,112.983871
2149,3736211,6,5,44,64,4.3636363639999995,27,0.421875,COMPLETED,101.2592593
2150,5400286,5,5,107,135,4.148148148,57,0.42222222200000004,COMPLETED,113.9122807
2151,5083237,1,4,24,52,4.384615385,22,0.423076923,COMPLETED,112.95454550000001
2152,5319312,3,2,12,26,4.0,11,0.423076923,COMPLETED,110.81818179999999
2153,5326523,1,3,35,52,4.4,22,0.423076923,COMPLETED,84.68181818
2154,3452591,2,6,37,66,4.263157895,28,0.424242424,COMPLETED,106.8928571
2155,3695674,3,7,186,228,4.578947368,97,0.425438596,COMPLETED,106.2061856
2156,5051181,6,7,86,155,4.34375,66,0.42580645200000006,COMPLETED,159.5454545
2157,5264376,2,7,136,216,4.0,92,0.425925926,COMPLETED,96.52173913
2158,5309730,1,2,39,54,4.333333333,23,0.425925926,COMPLETED,100.6956522
2159,3762058,1,7,105,197,4.25,84,0.426395939,COMPLETED,114.2857143
2160,4872729,2,6,53,110,4.481481481,47,0.427272727,COMPLETED,96.53191489
2161,4253265,5,5,88,166,4.266666667,71,0.42771084299999995,COMPLETED,100.0422535
2162,4186691,1,1,8,14,4.6,6,0.428571429,COMPLETED,118.33333329999999
2163,4630383,1,1,3,7,5.0,3,0.428571429,COMPLETED,79.66666667
2164,4638038,6,6,48,70,4.571428571,30,0.428571429,COMPLETED,124.8
2165,4740130,7,1,3,7,4.0,3,0.428571429,COMPLETED,102.66666670000001
2166,4779032,7,2,8,14,4.0,6,0.428571429,COMPLETED,110.33333329999999
2167,5003499,2,1,10,14,4.166666667,6,0.428571429,CANCELED,78.66666667
2168,5010738,1,1,3,7,4.5,3,0.428571429,COMPLETED,75.33333333
2169,5016041,2,7,87,126,4.652173913,54,0.428571429,COMPLETED,90.42592593
2170,5018906,6,3,22,42,4.8888888889999995,18,0.428571429,COMPLETED,125.2777778
2171,5097470,2,1,3,7,4.5,3,0.428571429,COMPLETED,91.33333333
2172,5131314,2,2,6,7,4.5,3,0.428571429,COMPLETED,100.33333329999999
2173,5132066,3,1,4,7,5.0,3,0.428571429,COMPLETED,90.66666667
2174,5165146,4,2,3,7,4.5,3,0.428571429,COMPLETED,152.33333330000002
2175,5212626,6,5,34,70,3.928571429,30,0.428571429,COMPLETED,112.4
2176,5226722,1,2,6,7,4.307563701,3,0.428571429,COMPLETED,89.33333333
2177,5274896,2,2,7,14,4.4,6,0.428571429,COMPLETED,113.66666670000001
2178,5297733,6,6,67,133,4.515151515,57,0.428571429,COMPLETED,96.9122807
2179,5373542,2,2,10,21,4.333333333,9,0.428571429,COMPLETED,108.0
2180,5395778,3,2,21,35,4.0,15,0.428571429,COMPLETED,95.6
2181,5397354,7,1,3,7,5.0,3,0.428571429,COMPLETED,83.66666667
2182,5427223,7,2,20,21,3.625,9,0.428571429,COMPLETED,109.44444440000001
2183,5297310,4,7,82,130,4.310344828,56,0.43076923100000003,COMPLETED,111.2678571
2184,5402110,7,4,27,51,4.5,22,0.431372549,COMPLETED,110.5909091
2185,5170190,3,4,31,44,4.75,19,0.43181818200000005,COMPLETED,96.63157895
2186,5302110,2,2,25,44,4.5,19,0.43181818200000005,COMPLETED,97.36842105
2187,5164551,2,6,56,81,4.5,35,0.432098765,COMPLETED,107.08571429999999
2188,5305088,7,7,136,192,4.260869565,83,0.43229166700000005,COMPLETED,104.50602409999999
2189,5195392,4,7,45,67,4.538461538,29,0.432835821,COMPLETED,121.7586207
2190,4970854,7,7,65,97,4.285714286,42,0.432989691,COMPLETED,90.38095238
2191,4833776,4,4,29,60,4.05,26,0.433333333,COMPLETED,110.7307692
2192,5226268,4,4,18,30,3.857142857,13,0.433333333,COMPLETED,98.0
2193,4557650,2,5,40,53,4.230769231,23,0.433962264,COMPLETED,93.65217391
2194,5130595,2,5,34,53,4.538461538,23,0.433962264,COMPLETED,93.60869565
2195,3637339,4,5,62,99,4.48,43,0.434343434,COMPLETED,107.6046512
2196,5374141,6,6,93,191,4.414634146,83,0.434554974,COMPLETED,102.746988
2197,3143007,5,6,110,214,4.333333333,93,0.434579439,COMPLETED,116.4193548
2198,4391741,7,3,11,23,4.5,10,0.434782609,COMPLETED,118.7
2199,4040384,4,4,37,62,4.5,27,0.435483871,COMPLETED,113.74074070000002
2200,5221083,3,7,174,261,3.977777778,114,0.43678160899999996,COMPLETED,105.4035088
2201,4889422,5,6,88,135,4.222222222,59,0.437037037,COMPLETED,52.93220339
2202,5217691,2,7,127,183,4.447368421,80,0.43715847,COMPLETED,118.1625
2203,4633171,7,4,17,32,4.666666667,14,0.4375,COMPLETED,92.14285714
2204,5204436,1,6,35,64,4.666666667,28,0.4375,COMPLETED,111.8928571
2205,5347552,1,5,25,48,4.272727273,21,0.4375,COMPLETED,127.0952381
2206,5346014,7,7,127,185,4.428571429,81,0.437837838,COMPLETED,100.85185190000001
2207,4846036,3,7,88,153,4.15625,67,0.437908497,COMPLETED,97.56716418
2208,5037205,1,4,43,73,4.777777778,32,0.438356164,COMPLETED,92.09375
2209,5166152,2,7,163,244,4.020408163,107,0.43852459,COMPLETED,106.2616822
2210,5345600,3,4,57,98,4.1111111110000005,43,0.43877551,COMPLETED,91.0
2211,5197328,5,5,14,25,4.666666667,11,0.44,COMPLETED,117.54545449999999
2212,5317096,7,6,73,109,3.866666667,48,0.440366972,COMPLETED,99.625
2213,2957882,7,6,81,143,4.424242424,63,0.440559441,COMPLETED,98.53968254
2214,5317375,1,7,76,143,4.193548387,63,0.440559441,COMPLETED,102.2539683
2215,5355529,2,6,28,59,4.714285714,26,0.44067796600000003,COMPLETED,125.8076923
2216,5296585,1,7,151,213,4.276595745,94,0.44131455399999997,COMPLETED,96.0212766
2217,5381165,1,4,63,97,4.2380952380000005,43,0.443298969,COMPLETED,101.06976740000002
2218,5165267,1,7,102,142,4.033333333,63,0.443661972,COMPLETED,106.5238095
2219,3827325,1,4,44,63,3.833333333,28,0.444444444,COMPLETED,85.0
2220,4441147,4,2,12,18,4.25,8,0.444444444,COMPLETED,119.0
2221,4536703,1,1,8,18,4.0,8,0.444444444,COMPLETED,119.75
2222,4680724,3,5,22,36,3.875,16,0.444444444,COMPLETED,104.125
2223,5083974,3,3,21,27,4.6,12,0.444444444,COMPLETED,98.41666667
2224,5125750,5,3,20,36,3.538461538,16,0.444444444,COMPLETED,99.625
2225,5239253,2,1,5,9,3.0,4,0.444444444,COMPLETED,114.25
2226,5289482,7,6,16,27,4.6,12,0.444444444,COMPLETED,91.08333333
2227,5332149,5,6,69,119,4.590909091,53,0.445378151,COMPLETED,106.3396226
2228,5196875,4,5,39,74,4.153846154,33,0.44594594600000004,COMPLETED,102.30303029999999
2229,4742252,4,6,78,121,4.206896552,54,0.44628099200000004,COMPLETED,113.7222222
2230,5418551,7,4,32,56,4.6428571430000005,25,0.446428571,COMPLETED,91.52
2231,4893233,2,5,46,85,4.1578947369999995,38,0.44705882399999997,COMPLETED,74.02631579
2232,5289711,4,4,20,38,4.727272727,17,0.447368421,COMPLETED,123.8235294
2233,3946994,5,4,35,67,4.571428571,30,0.447761194,COMPLETED,106.36666670000001
2234,4028017,6,6,60,96,4.3636363639999995,43,0.44791666700000005,COMPLETED,77.37209302
2235,4980336,5,4,57,87,3.888888889,39,0.448275862,COMPLETED,58.15384615
2236,5354277,3,2,43,58,4.285714286,26,0.448275862,COMPLETED,112.5
2237,5157666,7,4,25,49,4.5,22,0.44897959200000004,COMPLETED,91.09090909
2238,4331916,2,7,132,189,4.045454545,85,0.44973545,COMPLETED,91.2
2239,3733395,2,7,49,80,4.166666667,36,0.45,COMPLETED,100.9444444
2240,4764392,3,2,15,20,4.25,9,0.45,COMPLETED,90.22222222
2241,4914425,1,4,16,20,4.666666667,9,0.45,COMPLETED,106.2222222
2242,5179599,4,7,58,100,4.75,45,0.45,COMPLETED,124.64444440000001
2243,5411509,3,3,9,20,4.75,9,0.45,COMPLETED,102.88888890000001
2244,5411534,5,2,10,20,4.0,9,0.45,COMPLETED,92.66666667
2245,5291911,1,3,30,51,4.4,23,0.450980392,COMPLETED,113.3913043
2246,5297495,3,6,55,102,4.3636363639999995,46,0.450980392,COMPLETED,101.3043478
2247,5069685,2,6,68,113,3.916666667,51,0.45132743399999997,COMPLETED,93.03921569
2248,4803987,7,4,25,31,4.1111111110000005,14,0.45161290299999995,COMPLETED,100.6428571
2249,5347884,5,6,53,93,4.708333333,42,0.45161290299999995,COMPLETED,89.47619048
2250,5357548,1,3,16,31,4.6,14,0.45161290299999995,COMPLETED,93.5
2251,3634447,5,6,69,104,4.655172414,47,0.451923077,COMPLETED,109.8510638
2252,2944084,3,5,11,22,4.714285714,10,0.454545455,COMPLETED,105.7
2253,4331031,7,2,5,11,5.0,5,0.454545455,COMPLETED,96.4
2254,4350011,1,1,9,11,4.666666667,5,0.454545455,COMPLETED,120.6
2255,4558413,1,3,6,11,5.0,5,0.454545455,COMPLETED,92.4
2256,4643237,4,2,13,22,4.6,10,0.454545455,COMPLETED,103.4
2257,5311003,2,7,35,66,4.307692308,30,0.454545455,COMPLETED,106.43333329999999
2258,5426112,7,3,21,33,4.0,15,0.454545455,COMPLETED,105.2
2259,5262415,3,6,89,125,4.24137931,57,0.456,COMPLETED,127.2280702
2260,4959710,2,4,65,103,4.5,47,0.45631068,COMPLETED,118.4893617
2261,4919604,1,3,25,46,4.272727273,21,0.456521739,COMPLETED,70.0
2262,4510388,3,6,50,70,4.1111111110000005,32,0.457142857,COMPLETED,59.1875
2263,5420044,5,3,24,35,4.714285714,16,0.457142857,COMPLETED,125.8125
2264,3360438,7,6,34,59,4.090909091,27,0.45762711899999997,COMPLETED,87.48148148
2265,5132160,3,2,13,24,5.0,11,0.45833333299999995,COMPLETED,103.6363636
2266,5302995,1,2,17,24,3.6,11,0.45833333299999995,COMPLETED,85.81818182
2267,5312492,5,3,16,24,4.666666667,11,0.45833333299999995,COMPLETED,102.5454545
2268,5205524,2,4,74,109,4.56,50,0.458715596,COMPLETED,97.12
2269,4153934,1,6,55,85,4.0869565219999995,39,0.458823529,COMPLETED,98.58974359
2270,5017051,3,5,80,124,4.628571429,57,0.459677419,COMPLETED,94.84210526
2271,4965815,2,3,33,50,4.25,23,0.46,COMPLETED,94.21739129999999
2272,5354632,1,6,85,150,4.153846154,69,0.46,COMPLETED,111.9710145
2273,5323904,1,6,70,128,4.310344828,59,0.4609375,COMPLETED,94.89830508
2274,3893740,7,5,31,52,3.6363636360000005,24,0.46153846200000004,COMPLETED,90.20833333
2275,4959090,1,3,35,52,4.769230769,24,0.46153846200000004,COMPLETED,104.66666670000001
2276,5019033,3,3,38,52,4.583333333,24,0.46153846200000004,COMPLETED,108.66666670000001
2277,5272414,4,4,25,39,3.888888889,18,0.46153846200000004,COMPLETED,112.33333329999999
2278,5319326,6,2,12,26,4.2,12,0.46153846200000004,COMPLETED,82.33333333
2279,5419274,7,2,9,13,4.8,6,0.46153846200000004,COMPLETED,155.83333330000002
2280,4970750,2,5,95,149,4.0882352939999995,69,0.46308724799999995,COMPLETED,99.13043478
2281,4858452,7,7,36,56,4.266666667,26,0.46428571399999996,COMPLETED,128.0384615
2282,5273458,1,3,36,56,5.0,26,0.46428571399999996,COMPLETED,84.26923077
2283,5396493,4,2,18,28,4.0,13,0.46428571399999996,COMPLETED,103.1538462
2284,4958474,4,6,37,71,4.125,33,0.46478873200000004,COMPLETED,106.1515152
2285,5354553,3,6,70,116,4.5,54,0.465517241,COMPLETED,103.7777778
2286,5324522,5,7,130,191,4.375,89,0.465968586,COMPLETED,108.67415729999999
2287,4810452,7,7,69,118,4.333333333,55,0.466101695,COMPLETED,108.2181818
2288,3153368,3,5,24,45,4.214285714,21,0.46666666700000003,COMPLETED,92.47619048
2289,4027965,5,6,35,60,4.4,28,0.46666666700000003,COMPLETED,96.78571429
2290,4723107,5,5,52,60,3.9,28,0.46666666700000003,COMPLETED,82.64285714
2291,5062239,1,3,17,30,4.1428571430000005,14,0.46666666700000003,COMPLETED,122.5
2292,5214953,2,2,10,15,4.0,7,0.46666666700000003,COMPLETED,132.1428571
2293,4950821,2,7,101,139,4.166666667,65,0.467625899,COMPLETED,110.4769231
2294,3810107,1,4,38,64,4.5882352939999995,30,0.46875,COMPLETED,109.9
2295,5352897,4,7,95,149,4.214285714,70,0.469798658,COMPLETED,82.65714286
2296,4652099,1,5,33,51,3.714285714,24,0.470588235,COMPLETED,112.04166670000001
2297,4881593,1,7,92,136,4.242424242,64,0.470588235,COMPLETED,106.390625
2298,5206289,4,6,74,119,4.5,56,0.470588235,COMPLETED,89.71428571
2299,5368319,5,3,8,17,4.0,8,0.470588235,COMPLETED,79.0
2300,5394298,5,2,11,17,4.8,8,0.470588235,COMPLETED,104.375
2301,5396523,2,4,22,34,4.6,16,0.470588235,COMPLETED,100.3125
2302,5441084,7,1,9,17,4.75,8,0.470588235,COMPLETED,99.125
2303,5271768,1,6,76,138,4.694444444,65,0.471014493,COMPLETED,92.35384615
2304,5249447,5,5,29,53,4.3636363639999995,25,0.471698113,COMPLETED,125.24
2305,4600591,7,6,71,114,4.517241379,54,0.473684211,COMPLETED,100.0185185
2306,5323842,7,1,9,19,4.5,9,0.473684211,COMPLETED,75.55555556
2307,4933336,1,7,65,116,4.263157895,55,0.474137931,COMPLETED,109.9454545
2308,4933357,6,7,31,59,4.466666667,28,0.474576271,COMPLETED,110.67857140000001
2309,5357817,2,7,39,63,4.421052632,30,0.47619047600000003,COMPLETED,110.6
2310,5264240,3,7,56,86,4.666666667,41,0.476744186,COMPLETED,100.6097561
2311,4011552,2,5,36,65,4.0,31,0.47692307700000003,COMPLETED,103.09677420000001
2312,5395225,5,5,78,130,4.035714286,62,0.47692307700000003,COMPLETED,97.37096774
2313,5420049,5,3,39,65,4.833333333,31,0.47692307700000003,COMPLETED,119.2580645
2314,5333721,1,5,91,155,4.341463415,74,0.477419355,COMPLETED,96.08108108
2315,5060554,7,3,57,90,4.233333333,43,0.477777778,COMPLETED,96.58139535
2316,5159194,2,5,54,73,4.5,35,0.479452055,COMPLETED,90.85714286
2317,5106492,5,4,60,98,3.952380952,47,0.479591837,COMPLETED,102.7234043
2318,4968175,7,6,46,75,4.533333333,36,0.48,COMPLETED,104.66666670000001
2319,5289981,4,3,16,25,4.666666667,12,0.48,COMPLETED,108.91666670000001
2320,5374060,5,3,15,25,4.0,12,0.48,COMPLETED,89.16666667
2321,5169920,7,7,69,106,4.321428571,51,0.481132075,COMPLETED,99.88235294
2322,4040262,2,3,31,54,4.214285714,26,0.481481481,COMPLETED,106.6538462
2323,5096387,2,6,56,85,4.5,41,0.48235294100000004,COMPLETED,116.95121950000001
2324,4985523,4,6,69,114,4.2,55,0.48245614,COMPLETED,117.5818182
2325,5381113,2,6,67,114,4.333333333,55,0.48245614,COMPLETED,118.2
2326,3633112,5,5,20,29,3.857142857,14,0.482758621,COMPLETED,108.07142859999999
2327,4844510,5,4,20,29,4.8,14,0.482758621,COMPLETED,106.2857143
2328,3481158,3,6,85,149,4.074074073999999,72,0.483221477,COMPLETED,106.7638889
2329,4498291,1,4,41,60,4.428571429,29,0.483333333,COMPLETED,113.0689655
2330,5219843,2,4,38,60,4.666666667,29,0.483333333,COMPLETED,99.62068966
2331,5347771,4,3,17,31,3.857142857,15,0.48387096799999996,COMPLETED,61.53333333
2332,5348096,7,4,40,62,4.3571428569999995,30,0.48387096799999996,COMPLETED,105.9
2333,4608464,6,7,84,126,4.1724137930000005,61,0.484126984,COMPLETED,94.24590164
2334,4632234,1,6,79,134,4.171428571,65,0.48507462700000004,COMPLETED,109.96923079999999
2335,4691104,5,6,136,179,4.45,87,0.48603352,COMPLETED,112.4252874
2336,5217975,4,3,29,37,4.375,18,0.486486486,COMPLETED,107.5
2337,5106365,7,5,25,39,3.888888889,19,0.487179487,COMPLETED,79.94736842
2338,5255600,6,3,25,39,4.454545455,19,0.487179487,COMPLETED,118.8947368
2339,5304718,5,4,62,78,4.5,38,0.487179487,COMPLETED,112.7894737
2340,5434379,6,2,24,39,4.5,19,0.487179487,COMPLETED,75.89473684
2341,4846985,5,4,26,41,4.454545455,20,0.487804878,COMPLETED,102.35
2342,5255479,6,7,169,248,4.3859649119999995,121,0.487903226,COMPLETED,109.9586777
2343,5304149,1,5,62,100,4.05,49,0.49,COMPLETED,109.3673469
2344,5352796,4,6,35,53,4.333333333,26,0.490566038,COMPLETED,106.88461540000002
2345,3832925,2,3,43,57,4.533333333,28,0.49122807,COMPLETED,86.07142857
2346,4698073,5,6,30,57,4.625,28,0.49122807,COMPLETED,107.1071429
2347,5034262,7,6,38,59,3.833333333,29,0.491525424,COMPLETED,111.8965517
2348,5280558,2,6,74,118,4.1875,58,0.491525424,COMPLETED,99.36206897
2349,5326464,2,7,86,122,4.454545455,60,0.491803279,COMPLETED,100.1166667
2350,5249989,7,4,46,69,4.375,34,0.492753623,COMPLETED,110.0
2351,4264734,3,6,110,154,4.470588235,76,0.49350649399999996,COMPLETED,104.6710526
2352,5053890,1,5,63,79,4.3684210530000005,39,0.49367088600000003,COMPLETED,82.02564103
2353,5404803,6,6,78,109,4.1428571430000005,54,0.49541284399999996,COMPLETED,117.0
2354,5231905,4,6,105,171,4.186046512,85,0.497076023,COMPLETED,119.18823529999999
2355,2955278,7,1,1,2,4.0,1,0.5,COMPLETED,63.0
2356,2955780,7,2,6,8,4.5,4,0.5,COMPLETED,116.5
2357,3475104,1,4,21,38,4.75,19,0.5,COMPLETED,109.05263159999998
2358,4033894,2,1,3,6,5.0,3,0.5,COMPLETED,91.33333333
2359,4092353,5,5,57,70,4.4375,35,0.5,COMPLETED,100.4
2360,4093764,5,1,2,2,4.0,1,0.5,COMPLETED,103.0
2361,4233451,5,1,2,2,5.0,1,0.5,COMPLETED,157.0
2362,4251660,4,1,1,2,3.0,1,0.5,COMPLETED,218.0
2363,4293280,1,1,7,10,4.666666667,5,0.5,COMPLETED,102.0
2364,4315314,7,1,7,14,4.0,7,0.5,COMPLETED,104.8571429
2365,4323594,3,2,17,28,3.727272727,14,0.5,COMPLETED,125.1428571
2366,4428002,5,4,34,52,4.6875,26,0.5,COMPLETED,103.07692309999999
2367,4551598,2,1,1,2,4.307563701,1,0.5,COMPLETED,95.0
2368,4603124,1,3,18,24,4.3,12,0.5,COMPLETED,112.66666670000001
2369,4677676,2,1,1,2,4.307563701,1,0.5,COMPLETED,73.0
2370,4761114,2,3,19,34,4.0,17,0.5,COMPLETED,104.0
2371,4889482,7,6,36,62,4.5,31,0.5,COMPLETED,100.4193548
2372,4913109,1,1,2,2,4.307563701,1,0.5,CANCELED,94.0
2373,4935246,3,2,4,4,4.307563701,2,0.5,CANCELED,67.0
2374,4939558,2,1,1,2,4.307563701,1,0.5,COMPLETED,45.0
2375,4986145,7,6,24,44,4.3,22,0.5,COMPLETED,101.59090909999999
2376,4989474,2,1,1,2,4.307563701,1,0.5,COMPLETED,64.0
2377,5003305,4,1,3,4,4.307563701,2,0.5,COMPLETED,111.0
2378,5004526,1,1,10,14,4.25,7,0.5,COMPLETED,66.85714286
2379,5006393,1,1,4,8,4.0,4,0.5,COMPLETED,48.0
2380,5019119,5,5,63,90,4.4,45,0.5,COMPLETED,117.6
2381,5023765,5,3,9,12,4.2,6,0.5,COMPLETED,104.66666670000001
2382,5035533,3,3,35,58,3.666666667,29,0.5,COMPLETED,108.44827590000001
2383,5086583,5,1,2,2,4.0,1,0.5,COMPLETED,217.0
2384,5107420,2,1,1,2,4.0,1,0.5,COMPLETED,99.0
2385,5158791,1,2,5,6,4.5,3,0.5,COMPLETED,98.33333333
2386,5169488,1,4,31,50,4.266666667,25,0.5,COMPLETED,109.12
2387,5179669,2,3,18,24,3.25,12,0.5,COMPLETED,69.75
2388,5225299,1,1,2,2,4.307563701,1,0.5,COMPLETED,147.0
2389,5226360,3,6,114,174,4.333333333,87,0.5,COMPLETED,105.0114943
2390,5248864,5,4,42,66,4.461538462,33,0.5,COMPLETED,92.51515152
2391,5256940,3,4,48,66,4.538461538,33,0.5,COMPLETED,97.84848485
2392,5273325,4,3,13,18,5.0,9,0.5,COMPLETED,93.0
2393,5286608,2,1,4,6,5.0,3,0.5,COMPLETED,85.33333333
2394,5288312,2,1,4,8,4.333333333,4,0.5,COMPLETED,114.0
2395,5303130,3,2,6,12,4.8,6,0.5,COMPLETED,75.83333333
2396,5308944,2,1,1,2,4.307563701,1,0.5,COMPLETED,126.0
2397,5354626,2,2,9,14,4.2,7,0.5,COMPLETED,144.1428571
2398,5369108,4,3,8,14,3.333333333,7,0.5,COMPLETED,82.28571429
2399,5374398,1,2,22,32,4.0,16,0.5,COMPLETED,115.3125
2400,5381338,1,1,4,6,3.5,3,0.5,COMPLETED,86.33333333
2401,5395841,2,1,7,8,5.0,4,0.5,COMPLETED,117.0
2402,5402543,7,5,40,60,3.6875,30,0.5,COMPLETED,96.06666667
2403,5414981,7,1,1,2,4.0,1,0.5,COMPLETED,170.0
2404,5419022,7,4,53,84,4.5,42,0.5,COMPLETED,102.09523809999999
2405,5427134,7,2,6,8,4.333333333,4,0.5,COMPLETED,108.0
2406,4376421,1,5,137,203,4.37037037,102,0.502463054,COMPLETED,102.5
2407,5052981,2,7,118,193,4.2380952380000005,97,0.502590674,COMPLETED,103.185567
2408,3951792,2,6,108,147,4.205128205,74,0.503401361,COMPLETED,118.6756757
2409,5164670,7,7,79,93,3.789473684,47,0.505376344,COMPLETED,85.08510638
2410,4585923,2,6,113,164,4.2826086960000005,83,0.506097561,COMPLETED,96.33734940000001
2411,5138442,3,4,42,71,4.45,36,0.507042254,COMPLETED,97.69444444
2412,5233854,1,7,46,71,4.65,36,0.507042254,COMPLETED,99.19444444
2413,4984851,1,6,45,69,3.75,35,0.5072463770000001,COMPLETED,98.0
2414,3358941,1,5,52,55,4.5,28,0.509090909,COMPLETED,103.6428571
2415,4719007,5,5,36,53,4.666666667,27,0.509433962,COMPLETED,90.81481481
2416,4802282,4,4,33,51,4.2,26,0.509803922,COMPLETED,90.07692308
2417,5121722,7,4,29,43,4.272727273,22,0.511627907,COMPLETED,122.4090909
2418,5115571,6,5,24,41,3.8181818180000002,21,0.5121951220000001,COMPLETED,102.09523809999999
2419,5174524,2,7,104,148,4.484848485,76,0.513513514,COMPLETED,101.86842109999999
2420,5193118,3,4,45,72,4.3888888889999995,37,0.513888889,COMPLETED,105.3513514
2421,4186284,3,4,48,70,4.647058824,36,0.514285714,COMPLETED,118.44444440000001
2422,5324525,3,5,54,70,4.692307692,36,0.514285714,COMPLETED,102.0555556
2423,5128598,3,5,37,60,4.4,31,0.5166666670000001,COMPLETED,90.87096774
2424,5420424,5,3,21,29,4.0,15,0.517241379,COMPLETED,94.46666667
