,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare,abandoned_trips,% completed_rides,canceled_rides
1346,5125852,5,4,1,29,5242454,27,51,4.625,15,0.294117647,1,2.089722222,50.771,105.73333329999998,24,55.55555555555556,12
1347,5125164,5,4,19,16,4148594,13,117,3.666666667,7,0.05982906,1,2.429166667,37.44,114.2857143,104,53.84615384615385,6
1348,5124702,1,4,12,52,5291113,72,166,3.4444444439999997,45,0.271084337,1,12.55583333,180.49400000000003,93.42222222,94,62.5,27
1349,5123211,5,4,11,24,4761366,28,53,5.0,8,0.150943396,1,2.772777778,51.896,132.25,25,28.57142857142857,20
1350,5122991,5,4,13,36,5425916,30,45,4.8,15,0.333333333,1,1.949444444,46.798,85.93333333,15,50.0,15
1351,5122572,3,4,10,36,5271125,33,63,4.375,23,0.365079365,1,5.509444444,95.695,96.17391304,30,69.6969696969697,10
1352,5122098,7,4,18,57,4115556,26,49,4.0,7,0.14285714300000002,1,1.563333333,16.666,70.0,23,26.923076923076923,19
1353,5121722,7,4,12,48,5007387,29,43,4.272727273,22,0.511627907,1,7.25,123.962,122.4090909,14,75.86206896551724,7
1354,5116275,7,4,5,11,4819897,8,54,4.307563701,2,0.037037037,1,0.328611111,10.137,113.0,46,25.0,6
1355,5115065,3,4,20,23,3308505,17,76,4.0,8,0.10526315800000001,1,1.819166667,39.67,110.75,59,47.05882352941176,9
1356,5114152,2,4,17,49,4472226,13,59,4.75,11,0.186440678,1,3.080833333,47.038000000000004,101.5454545,46,84.61538461538461,2
1357,5113388,4,4,22,7,5008897,17,153,4.5,11,0.071895425,1,2.501666667,60.802,128.7272727,136,64.70588235294117,6
1358,5109000,3,4,18,55,4932829,12,26,4.666666667,10,0.384615385,1,3.414444444,67.02600000000001,132.4,14,83.33333333333334,2
1359,5108961,7,4,11,58,4435301,24,75,4.6,15,0.2,1,3.7011111110000003,74.48,105.66666670000001,51,62.5,9
1360,5108422,4,4,19,16,5376289,9,18,4.333333333,6,0.333333333,1,1.383055556,26.171,99.33333333,9,66.66666666666666,3
1361,5107555,2,4,20,35,5187448,17,30,4.8,11,0.36666666700000006,1,2.456666667,49.036,100.5454545,13,64.70588235294117,6
1362,5106492,5,4,15,9,5170334,60,98,3.952380952,47,0.479591837,1,13.13333333,223.046,102.7234043,38,78.33333333333333,13
1363,5105605,5,4,23,1,3995563,23,25,4.4,20,0.8,1,5.033055556,83.132,99.55,2,86.95652173913044,3
1364,5094786,4,4,17,32,3056108,26,55,4.428571429,14,0.254545455,1,5.063611111,85.045,128.0,29,53.84615384615385,12
1365,5083237,1,4,11,58,3836661,24,52,4.384615385,22,0.423076923,1,6.126944443999999,118.566,112.95454550000001,28,91.66666666666666,2
1366,5083225,1,4,12,42,3908463,15,47,4.0,1,0.021276596000000002,1,0.175555556,5.247000000000001,109.0,32,6.666666666666667,14
1367,5083194,1,4,12,4,4729894,17,24,3.777777778,17,0.708333333,1,6.323611111,102.289,124.1764706,7,100.0,0
1368,5081591,7,4,18,59,3221155,21,80,3.0,9,0.1125,1,2.374722222,31.23,83.88888889,59,42.857142857142854,12
1369,5076235,2,4,13,59,5052896,40,104,4.230769231,27,0.259615385,1,6.897777777999999,110.236,92.51851852,64,67.5,13
1370,5074906,3,4,10,6,3638206,20,48,4.4,11,0.229166667,1,4.495,68.866,129.0909091,28,55.00000000000001,9
1371,5069653,6,4,13,49,3617205,29,88,4.1428571430000005,23,0.261363636,1,7.663611111,131.768,120.65217390000001,59,79.3103448275862,6
1372,5069161,7,4,18,14,5130225,14,39,4.0,8,0.205128205,1,2.141111111,36.305,103.25,25,57.14285714285714,6
1373,5068523,1,4,14,32,5211563,11,62,4.833333333,9,0.14516129,1,2.066111111,42.585,105.7777778,51,81.81818181818183,2
1374,5066368,2,4,17,9,4952102,33,152,3.857142857,18,0.11842105300000001,1,4.099722222,45.826,72.55555556,119,54.54545454545454,15
1375,5060078,3,4,13,46,5407937,29,76,5.0,7,0.092105263,1,1.5577777780000002,44.288000000000004,125.57142859999999,47,24.137931034482758,22
1376,5057624,3,4,19,45,3460853,30,175,3.888888889,19,0.108571429,1,4.950277778,78.533,93.05263158,145,63.33333333333333,11
1377,5055770,7,4,13,32,4254815,15,93,4.0,8,0.086021505,1,2.1941666669999997,41.725,114.875,78,53.333333333333336,7
1378,5046468,3,4,9,4,5025131,21,28,4.0,18,0.642857143,1,5.745833332999999,100.544,116.8888889,7,85.71428571428571,3
1379,5046454,7,4,16,6,5387909,10,34,4.5,9,0.264705882,1,2.301944444,41.753,103.4444444,24,90.0,1
1380,5037205,1,4,7,50,4548437,43,73,4.777777778,32,0.438356164,1,7.329444444,130.118,92.09375,30,74.4186046511628,11
1381,5028829,4,4,12,15,4558595,25,99,4.6363636360000005,20,0.20202020199999998,1,6.6388888889999995,97.461,111.0,74,80.0,5
1382,5026201,1,4,12,11,4531570,29,43,4.384615385,24,0.558139535,1,6.666388888999999,110.46799999999999,100.58333329999999,14,82.75862068965517,5
1383,5018939,3,4,17,54,3511352,41,95,4.5,9,0.09473684199999999,1,4.158888889,76.34899999999999,163.66666669999998,54,21.951219512195124,32
1384,5007554,4,4,20,50,4522053,20,28,4.222222222,20,0.7142857140000001,1,4.9,119.109,125.25,8,100.0,0
1385,5006017,3,4,11,11,4996138,15,31,4.6,9,0.290322581,1,3.1125,45.343,106.0,16,60.0,6
1386,5004823,2,4,17,31,5268148,48,77,4.6,31,0.40259740299999996,1,10.81888889,178.713,119.80645159999999,29,64.58333333333334,17
1387,5004758,5,4,17,19,5417082,41,82,4.5,26,0.31707317100000004,1,6.388055556,112.385,95.23076923,41,63.41463414634146,15
1388,5003527,4,4,17,30,3846129,53,104,4.461538462,29,0.278846154,1,7.280277777999999,131.497,104.7931034,51,54.71698113207547,24
1389,5003073,5,4,16,7,3643918,46,76,4.416666667,30,0.39473684200000003,1,9.7,131.5,100.4,30,65.21739130434783,16
1390,4999479,1,4,20,23,5143541,39,96,4.470588235,32,0.333333333,1,8.628055556,137.093,95.875,57,82.05128205128204,7
1391,4986157,2,4,16,42,5394139,12,42,5.0,8,0.19047619,1,1.723333333,28.085,88.125,30,66.66666666666666,4
1392,4985131,5,4,9,32,3922286,20,132,4.8,12,0.090909091,1,3.606666667,54.403999999999996,100.75,112,60.0,8
1393,4981877,7,4,10,41,4987827,19,52,4.333333333,15,0.288461538,1,1.265555556,53.888000000000005,87.53333333,33,78.94736842105263,4
1394,4980336,5,4,21,24,5383749,57,87,3.888888889,39,0.448275862,1,1.105,44.776,58.15384615,30,68.42105263157895,18
1395,4973245,7,4,12,40,5139140,29,67,4.666666667,17,0.253731343,1,3.9475,74.542,99.47058824,38,58.620689655172406,12
1396,4970946,3,4,19,59,3643381,15,55,3.333333333,11,0.2,1,1.9775,47.085,99.18181818,40,73.33333333333333,4
1397,4968810,4,4,15,59,5354220,36,106,4.0,26,0.245283019,1,3.330555556,117.3,104.2307692,70,72.22222222222221,10
1398,4966506,4,4,17,46,5323079,13,38,4.0,12,0.31578947399999996,1,3.2655555560000002,55.669,104.66666670000001,25,92.3076923076923,1
1399,4965822,3,4,15,22,4551613,46,135,4.277777778,35,0.25925925899999996,1,12.00138889,206.611,122.77142859999998,89,76.08695652173914,11
1400,4965793,7,4,11,5,5424843,7,59,5.0,2,0.033898305,1,0.473888889,13.68,146.0,52,28.57142857142857,5
1401,4960834,3,4,13,41,4720049,13,30,5.0,3,0.1,1,0.541666667,10.706,83.33333333,17,23.076923076923077,10
1402,4959710,2,4,14,35,4886853,65,103,4.5,47,0.45631068,1,15.28527778,266.915,118.4893617,38,72.3076923076923,18
1403,4946567,2,4,14,51,4624124,46,71,4.555555556,37,0.521126761,1,9.535277778,189.91,111.5135135,25,80.43478260869566,9
1404,4939884,3,4,18,55,4432512,13,49,4.5,6,0.12244898,1,1.5766666669999998,24.625,90.83333333,36,46.15384615384615,7
1405,4934573,7,4,18,38,5350504,20,102,4.166666667,11,0.10784313699999999,1,1.052222222,27.099,74.45454545,82,55.00000000000001,9
1406,4919916,2,4,20,17,5201539,41,123,4.1875,30,0.243902439,1,5.1925,94.721,78.66666667,82,73.17073170731707,11
1407,4915629,7,4,19,56,3827317,33,56,2.833333333,22,0.39285714299999996,1,5.1325,92.165,100.90909090000001,23,66.66666666666666,11
1408,4914425,1,4,11,36,5300906,16,20,4.666666667,9,0.45,1,2.436944444,43.823,106.2222222,4,56.25,7
1409,4913712,5,4,19,32,4147567,47,116,3.833333333,24,0.20689655199999998,1,7.153055556,122.285,107.70833329999999,69,51.06382978723404,23
1410,4899641,1,4,13,14,5241656,15,58,4.3,14,0.24137931,1,3.2686111110000002,47.742,85.42857143,43,93.33333333333333,1
1411,4898205,2,4,17,0,3548719,24,56,4.833333333,11,0.19642857100000002,1,4.0258333330000005,57.18,108.2727273,32,45.83333333333333,13
1412,4894087,1,4,20,32,5356781,37,47,4.705882353,28,0.595744681,1,9.105,153.333,113.8571429,10,75.67567567567568,9
1413,4888336,7,4,17,55,3643276,17,33,4.0,7,0.212121212,1,1.666944444,30.101,96.71428571,16,41.17647058823529,10
1414,4886574,5,4,12,45,3049246,36,55,4.333333333,10,0.181818182,1,3.438611111,58.893,121.1,19,27.77777777777778,26
1415,4881523,2,4,20,5,5271745,35,264,3.923076923,19,0.071969697,1,5.563888888999999,83.09299999999999,96.68421053,229,54.285714285714285,16
1416,4874971,3,4,20,15,3067181,41,66,4.066666667,35,0.53030303,1,9.296944444,148.391,96.65714286,25,85.36585365853658,6
1417,4874345,3,4,18,0,5164534,47,85,4.333333333,15,0.176470588,1,4.119444444,73.041,104.0,38,31.914893617021278,32
1418,4868634,2,4,10,4,5358579,11,38,3.666666667,8,0.21052631600000002,1,2.826666667,40.922,109.875,27,72.72727272727273,3
1419,4868279,5,4,14,57,3262973,31,73,4.571428571,19,0.260273973,1,5.900833333,98.759,109.36842109999999,42,61.29032258064516,12
1420,4867768,2,4,23,34,5097473,25,97,4.0,18,0.18556701,1,7.16,114.71600000000001,134.4444444,72,72.0,7
1421,4856793,3,4,22,33,5281577,21,37,4.333333333,12,0.324324324,1,3.8661111110000004,71.923,129.1666667,16,57.14285714285714,9
1422,4846985,5,4,18,12,5282580,26,41,4.454545455,20,0.487804878,1,5.773611111,89.189,102.35,15,76.92307692307693,6
1423,4844510,5,4,12,39,5372992,20,29,4.8,14,0.482758621,1,4.067222222,65.333,106.2857143,9,70.0,6
1424,4833776,4,4,19,27,4673932,29,60,4.05,26,0.433333333,1,6.677777777999999,130.81,110.7307692,31,89.65517241379311,3
1425,4831940,4,4,19,11,5069760,23,42,4.125,15,0.35714285700000004,1,3.5736111110000004,61.391000000000005,95.06666667,19,65.21739130434783,8
1426,4827065,3,4,12,7,5143793,25,90,3.75,11,0.12222222199999999,1,4.2930555560000005,70.219,128.0909091,65,44.0,14
1427,4826845,1,4,10,18,5281706,31,65,4.444444444,18,0.276923077,1,4.162777778,78.40899999999999,97.16666667,34,58.06451612903226,13
1428,4820689,5,4,14,33,5096660,29,78,4.833333333,17,0.217948718,1,1.574444444,32.007,64.76470588,49,58.620689655172406,12
1429,4808552,5,4,10,54,5111034,26,91,4.5,14,0.153846154,1,4.482777778,80.994,116.5,65,53.84615384615385,12
1430,4803987,7,4,13,59,4408730,25,31,4.1111111110000005,14,0.45161290299999995,1,5.729166667,61.132,100.6428571,6,56.00000000000001,11
1431,4802282,4,4,10,28,3842762,33,51,4.2,26,0.509803922,1,5.232222222,102.699,90.07692308,18,78.78787878787878,7
1432,4797560,4,4,16,21,4579146,17,30,4.4,12,0.4,1,4.918888889,58.928999999999995,104.16666670000001,13,70.58823529411765,5
1433,4797272,6,4,16,37,5286980,16,55,4.666666667,10,0.181818182,1,2.080277778,32.284,82.9,39,62.5,6
1434,4768438,4,4,9,31,5253460,41,103,4.3,22,0.21359223300000002,1,6.930833333,110.71799999999999,108.5909091,62,53.65853658536586,19
1435,4760071,7,4,16,38,5285962,18,35,4.166666667,11,0.314285714,1,3.795277778,64.782,121.18181820000001,17,61.111111111111114,7
1436,4753620,7,4,12,32,5286060,30,83,4.5,7,0.084337349,1,1.6166666669999998,26.416999999999998,88.28571429,53,23.333333333333332,23
1437,4753413,2,4,14,4,4552152,26,34,4.6,25,0.735294118,1,5.821944444,95.762,89.12,8,96.15384615384616,1
1438,4747985,7,4,17,56,5137831,38,82,4.125,24,0.292682927,1,6.511388889,109.818,104.75,44,63.1578947368421,14
1439,4746552,1,4,6,7,4910676,8,24,4.75,6,0.25,1,1.655,35.922,130.5,16,75.0,2
1440,4736784,1,4,8,50,3957598,15,39,4.5,11,0.282051282,1,4.656666667,61.548,116.45454550000001,24,73.33333333333333,4
1441,4725174,7,4,18,46,3933437,22,73,4.8888888889999995,19,0.260273973,1,4.975277778,112.95100000000001,121.73684209999999,51,86.36363636363636,3
1442,4721744,3,4,18,26,4464665,9,13,4.307563701,1,0.076923077,0,0.10361111099999999,2.673,70.0,4,11.11111111111111,8
1443,4718773,3,4,13,46,4557200,47,108,3.8461538460000004,31,0.287037037,1,8.880555556000001,140.688,100.4193548,61,65.95744680851064,16
1444,4706126,7,4,19,52,5274372,11,61,5.0,6,0.09836065599999999,1,0.268611111,16.005,72.33333333,50,54.54545454545454,5
1445,4699753,1,4,9,33,4537375,23,47,4.428571429,12,0.25531914899999997,1,2.768055556,54.277,106.66666670000001,24,52.17391304347826,11
1446,4691717,3,4,10,0,4511469,32,120,4.0,16,0.133333333,1,5.531388889,87.911,121.375,88,50.0,16
1447,4690931,4,4,17,36,5009736,6,45,3.0,5,0.111111111,1,1.307222222,23.101,102.2,39,83.33333333333334,1
1448,4677968,6,4,7,15,5327056,18,30,3.833333333,11,0.36666666700000006,1,1.9583333330000001,49.708999999999996,126.3636364,12,61.111111111111114,7
1449,4673275,3,4,11,36,5185001,42,76,4.153846154,24,0.31578947399999996,1,5.556111111,95.369,91.91666667,34,57.14285714285714,18
1450,4672644,7,4,17,35,4628838,37,82,4.090909091,32,0.39024390200000003,1,7.337222222,149.08,101.28125,45,86.48648648648648,5
1451,4656561,7,4,20,37,4406956,27,77,4.666666667,24,0.31168831199999997,1,6.989722222,112.04,101.79166670000001,50,88.88888888888889,3
1452,4656070,4,4,18,20,4847701,18,94,4.0,7,0.074468085,1,2.314166667,41.528999999999996,127.7142857,76,38.88888888888889,11
1453,4650888,4,4,14,18,4986734,18,171,4.875,11,0.064327485,1,3.378055556,58.188,111.81818179999999,153,61.111111111111114,7
1454,4643382,2,4,22,45,4605070,36,58,4.583333333,23,0.396551724,1,4.5175,121.041,118.17391299999998,22,63.888888888888886,13
1455,4640472,2,4,18,2,5195589,12,42,3.5,10,0.23809523800000001,1,2.6325,42.492,94.2,30,83.33333333333334,2
1456,4633171,7,4,20,7,5246029,17,32,4.666666667,14,0.4375,1,2.562777778,50.258,92.14285714,15,82.35294117647058,3
1457,4627263,4,4,10,28,3521338,14,94,4.5,5,0.053191489,1,1.4875,28.276,125.0,80,35.714285714285715,9
1458,4613032,6,4,21,6,4305331,44,57,4.769230769,24,0.42105263200000004,1,4.725555556000001,85.06299999999999,86.66666667,13,54.54545454545454,20
1459,4607384,4,4,18,35,3926093,13,58,3.375,12,0.20689655199999998,1,3.0922222219999997,38.179,87.33333333,45,92.3076923076923,1
1460,4604790,5,4,12,39,5157393,5,6,5.0,5,0.833333333,1,1.0525,23.410999999999998,112.8,1,100.0,0
1461,4604343,3,4,21,17,4983137,31,77,4.076923077,24,0.31168831199999997,1,4.906388889,104.303,109.0,46,77.41935483870968,7
1462,4599041,2,4,10,32,5402383,42,146,4.333333333,16,0.109589041,1,4.418888889,80.79,107.9375,104,38.095238095238095,26
1463,4579638,4,4,21,36,5276552,14,205,4.5,10,0.048780488,1,1.6322222219999998,33.306999999999995,88.6,191,71.42857142857143,4
1464,4579596,2,4,12,50,4500565,37,54,4.0,28,0.518518519,1,6.0708333329999995,133.398,110.6428571,17,75.67567567567568,9
1465,4571445,1,4,15,57,4241370,51,59,3.916666667,23,0.38983050799999996,1,3.225,64.986,76.52173913,8,45.09803921568628,28
1466,4571377,1,4,13,11,4547662,12,14,4.5,8,0.571428571,1,1.948611111,35.939,97.125,2,66.66666666666666,4
1467,4565751,7,4,19,48,3674771,13,65,5.0,8,0.123076923,1,2.896666667,48.836000000000006,121.25,52,61.53846153846154,5
1468,4553536,4,4,16,8,4060629,6,31,3.5,3,0.09677419400000001,0,0.000555556,1.413,45.0,25,50.0,3
1469,4537035,1,4,22,4,4406647,15,86,4.2,11,0.127906977,1,1.763333333,38.097,85.90909091,71,73.33333333333333,4
1470,4536733,3,4,20,2,3421130,21,62,4.5,8,0.129032258,1,2.008333333,35.63,106.375,41,38.095238095238095,13
1471,4529583,4,4,18,36,4242333,17,37,5.0,9,0.243243243,1,3.2372222219999998,42.956,110.1111111,20,52.94117647058824,8
1472,4525054,5,4,14,7,4210772,26,76,4.0,14,0.184210526,1,3.668333333,71.044,111.0,50,53.84615384615385,12
1473,4516025,5,4,16,29,3274972,30,65,4.222222222,22,0.33846153799999995,1,6.721944444,110.98700000000001,107.6363636,35,73.33333333333333,8
1474,4498853,6,4,17,28,5397719,38,123,4.777777778,21,0.17073170699999998,1,6.7130555560000005,104.839,109.57142859999999,85,55.26315789473685,17
1475,4498291,1,4,6,51,3539776,41,60,4.428571429,29,0.483333333,1,9.346944444,157.65,113.0689655,19,70.73170731707317,12
1476,4494042,2,4,10,56,3375562,23,74,4.833333333,18,0.243243243,1,5.542777778,83.955,101.88888890000001,51,78.26086956521739,5
1477,4493375,1,4,11,12,4967976,18,79,4.5,14,0.17721519,1,4.510277778,65.406,101.6428571,61,77.77777777777779,4
1478,4493103,4,4,17,31,4271673,14,52,4.8,12,0.23076923100000002,1,2.7580555560000004,49.70399999999999,94.0,38,85.71428571428571,2
1479,4489917,2,4,12,4,4751940,37,54,3.923076923,19,0.351851852,1,5.498611111000001,97.385,112.36842109999999,17,51.35135135135135,18
1480,4487174,1,4,12,47,3403332,10,50,4.2,8,0.16,1,3.085,43.92,111.75,40,80.0,2
1481,4486334,1,4,8,5,3715212,64,169,4.083333333,17,0.100591716,1,5.24,93.96700000000001,114.1764706,105,26.5625,47
1482,4466671,3,4,12,48,3484532,38,78,4.176470588,26,0.333333333,1,4.668611111000001,86.711,82.5,40,68.42105263157895,12
1483,4465526,2,4,15,21,5247971,19,67,4.6,12,0.179104478,1,3.141388889,58.867,105.58333329999999,48,63.1578947368421,7
1484,4449538,2,4,9,11,5401829,21,75,4.714285714,15,0.2,1,2.0638888890000002,48.533,85.33333333,54,71.42857142857143,6
1485,4443257,5,4,7,16,5230192,22,36,4.714285714,13,0.36111111100000004,1,1.913888889,53.628,95.38461538,14,59.09090909090909,9
1486,4428002,5,4,10,23,4540481,34,52,4.6875,26,0.5,1,5.7825,124.62200000000001,103.07692309999999,18,76.47058823529412,8
1487,4425941,5,4,14,33,4164764,33,65,4.375,15,0.23076923100000002,1,4.232777778,63.533,95.33333333,32,45.45454545454545,18
1488,4424724,2,4,15,2,3877692,18,38,4.25,16,0.42105263200000004,1,3.476666667,59.446000000000005,86.6875,20,88.88888888888889,2
1489,4424694,5,4,13,11,4067407,37,71,4.0,21,0.29577464800000003,1,5.317777778,83.02799999999999,92.76190476,34,56.75675675675676,16
1490,4420690,3,4,10,17,5262582,16,18,4.666666667,13,0.7222222220000001,1,3.683888889,50.217,90.30769231,2,81.25,3
1491,4420518,1,4,18,57,4724406,8,43,5.0,4,0.093023256,1,1.653055556,26.174,123.5,35,50.0,4
1492,4380414,3,4,12,13,4441924,22,71,4.166666667,12,0.169014085,1,32.28638889,61.763000000000005,114.33333329999999,49,54.54545454545454,10
1493,4374072,1,4,10,29,4925620,21,50,4.666666667,10,0.2,1,0.692222222,33.961999999999996,91.7,29,47.61904761904761,11
1494,4372753,7,4,12,41,4973636,37,51,4.090909091,28,0.5490196079999999,1,8.275277778,136.216,104.5,14,75.67567567567568,9
1495,4358498,5,4,16,53,4577846,8,56,4.0,4,0.071428571,1,1.285,21.423000000000002,113.5,48,50.0,4
1496,4348071,3,4,9,42,4552557,24,45,4.666666667,13,0.288888889,1,2.667222222,45.519,83.38461538,21,54.166666666666664,11
1497,4330985,1,4,18,50,4226976,16,54,4.8,8,0.148148148,1,2.411944444,46.166000000000004,120.375,38,50.0,8
1498,4329296,4,4,14,36,4629571,28,38,4.5,22,0.578947368,1,5.479444443999999,86.03399999999999,91.72727273,10,78.57142857142857,6
1499,4323329,2,4,11,46,5272593,54,85,4.652173913,44,0.517647059,1,11.50861111,202.73,102.1363636,31,81.48148148148148,10
1500,4313771,1,4,16,49,3577566,12,26,4.666666667,6,0.23076923100000002,1,1.176666667,21.316999999999997,84.16666667,14,50.0,6
1501,4305170,7,4,18,31,5442365,23,86,2.8,12,0.139534884,1,3.0927777780000003,46.352,90.91666667,63,52.17391304347826,11
1502,4304577,2,4,10,22,4612568,14,52,4.375,10,0.192307692,1,3.1519444439999997,55.99100000000001,121.1,38,71.42857142857143,4
1503,4303297,2,4,13,2,3269369,29,89,4.454545455,19,0.213483146,1,2.114444444,61.818999999999996,83.78947368,60,65.51724137931035,10
1504,4303264,6,4,21,40,4540034,14,30,4.625,9,0.3,1,2.022777778,36.015,98.0,16,64.28571428571429,5
1505,4263025,2,4,8,55,4240196,34,115,4.133333333,25,0.21739130399999998,1,8.255833333,151.543,122.92,81,73.52941176470588,9
1506,4226144,3,4,19,9,4500273,17,27,4.375,16,0.592592593,1,3.999722222,88.214,118.375,10,94.11764705882352,1
1507,4221617,3,4,11,22,3850195,18,107,2.5,5,0.046728972,1,0.840833333,35.158,152.2,89,27.77777777777778,13
1508,4211431,3,4,6,57,5374747,31,51,3.9090909089999997,29,0.568627451,1,7.544166667000001,152.164,111.2758621,20,93.54838709677419,2
1509,4186284,3,4,16,0,4183067,48,70,4.647058824,36,0.514285714,1,12.29138889,207.40599999999998,118.44444440000001,22,75.0,12
1510,4152817,4,4,9,2,3774553,10,33,4.5,8,0.24242424199999998,1,1.907222222,33.166,94.75,23,80.0,2
1511,4150138,2,4,10,43,4607868,11,26,4.4,6,0.23076923100000002,1,1.93,25.855999999999998,102.33333329999999,15,54.54545454545454,5
1512,4147509,3,4,18,21,4725399,11,110,4.5,11,0.1,1,3.692777778,51.776,101.18181820000001,99,100.0,0
1513,4129108,2,4,8,21,4824454,25,37,4.333333333,15,0.405405405,1,4.732777778,93.569,123.2,12,60.0,10
1514,4122673,7,4,9,32,3993964,10,65,4.307563701,2,0.030769231,1,0.875277778,15.42,156.5,55,20.0,8
1515,4121747,5,4,17,37,3933215,37,93,3.583333333,28,0.301075269,1,8.849722222,148.768,111.3571429,56,75.67567567567568,9
1516,4104491,2,4,16,25,5165850,16,49,4.571428571,11,0.22448979600000002,1,3.574166667,54.126999999999995,107.2727273,33,68.75,5
1517,4059435,7,4,13,22,5421558,39,137,4.4,28,0.204379562,1,10.30555556,177.71400000000003,126.92857140000001,98,71.7948717948718,11
1518,4051325,3,4,17,54,5275433,51,85,3.6363636360000005,23,0.270588235,1,0.430833333,30.54,59.91304348,34,45.09803921568628,28
1519,4045906,3,4,15,36,5412270,14,61,4.0,1,0.016393443,1,0.140833333,2.281,64.0,47,7.142857142857142,13
1520,4042710,2,4,10,17,3739097,44,140,4.0,14,0.1,1,3.5716666669999997,52.614,88.07142857,96,31.818181818181817,30
1521,4042294,2,4,15,57,5367044,27,62,4.3,18,0.290322581,1,7.510277778,138.186,152.66666669999998,35,66.66666666666666,9
1522,4040384,4,4,17,57,3719709,37,62,4.5,27,0.435483871,1,8.425277778,146.05200000000002,113.74074070000002,25,72.97297297297297,10
1523,4038070,3,4,13,6,4176161,13,44,4.5,11,0.25,1,3.8652777780000003,59.155,114.54545449999999,31,84.61538461538461,2
1524,4035212,2,4,13,27,3807788,20,25,4.166666667,17,0.68,1,3.257222222,62.81399999999999,87.64705882,5,85.0,3
1525,4020783,2,4,8,54,3733782,31,79,3.4,14,0.17721519,1,4.408333333,89.522,128.7857143,48,45.16129032258064,17
1526,4020072,4,4,13,2,3660424,13,53,5.0,5,0.09433962300000001,1,2.294722222,38.884,146.6,40,38.46153846153847,8
1527,4013916,5,4,17,17,5142856,16,49,4.1428571430000005,12,0.244897959,1,3.8863888889999996,62.255,114.75,33,75.0,4
1528,3994444,1,4,17,6,3481302,11,68,4.0,8,0.117647059,1,42.08833333,30.37,90.0,57,72.72727272727273,3
1529,3970204,3,4,10,19,5300496,26,60,4.6,10,0.166666667,1,3.3230555560000004,68.922,140.6,34,38.46153846153847,16
1530,3968305,2,4,23,4,3075435,15,17,4.833333333,12,0.705882353,1,1.7516666669999998,45.745,100.08333329999999,2,80.0,3
1531,3967187,2,4,16,10,4944639,22,33,4.5,11,0.333333333,1,3.0625,52.644,103.5454545,11,50.0,11
1532,3946994,5,4,6,43,4673324,35,67,4.571428571,30,0.447761194,1,5.903888889,133.11,106.36666670000001,32,85.71428571428571,5
1533,3918668,2,4,13,51,4616121,28,66,4.666666667,19,0.287878788,1,5.243611111,77.016,93.47368421,38,67.85714285714286,9
1534,3894433,7,4,15,20,5132250,10,130,4.5,5,0.038461537999999997,1,1.235555556,16.593,84.4,120,50.0,5
1535,3849877,5,4,14,11,4731110,7,33,4.0,5,0.151515152,1,0.867222222,16.516,81.2,26,71.42857142857143,2
1536,3838783,1,4,16,38,5309278,27,32,4.1875,26,0.8125,1,5.570555556,118.318,99.80769231,5,96.29629629629629,1
1537,3827325,1,4,15,0,4336349,44,63,3.833333333,28,0.444444444,1,6.0775,96.03,85.0,19,63.63636363636363,16
1538,3820991,7,4,17,12,4336389,29,96,4.0,22,0.229166667,1,2.9961111110000003,54.646,72.13636364,67,75.86206896551724,7
1539,3810107,1,4,8,52,5082082,38,64,4.5882352939999995,30,0.46875,1,7.733888889,152.19899999999998,109.9,26,78.94736842105263,8
1540,3688957,3,4,13,47,4944026,18,36,4.0,8,0.222222222,1,2.663888889,44.42100000000001,112.5,18,44.44444444444444,10
1541,3668460,1,4,21,27,5395780,15,53,4.75,10,0.188679245,1,2.400555556,50.232,108.0,38,66.66666666666666,5
1542,3635071,5,4,18,1,4804323,20,44,4.875,18,0.409090909,1,5.376944443999999,93.455,113.0,24,90.0,2
1543,3521193,5,4,17,45,5388840,13,45,2.8,8,0.177777778,1,4.208055556000001,73.69800000000001,173.0,32,61.53846153846154,5
1544,3475104,1,4,13,9,5354086,21,38,4.75,19,0.5,1,6.340833333,99.70700000000001,109.05263159999998,17,90.47619047619048,2
1545,3474657,7,4,14,41,5060128,16,71,4.307563701,6,0.08450704199999999,1,0.11916666699999999,9.925,62.66666667,55,37.5,10
1546,3439844,3,4,16,29,5369166,8,55,4.0,1,0.018181818,0,0.189722222,3.287,79.0,47,12.5,7
1547,3433573,3,4,10,48,3039756,27,69,4.333333333,20,0.289855072,1,5.6225,87.697,99.0,42,74.07407407407408,7
1548,3402457,6,4,12,13,5271745,19,55,5.0,7,0.127272727,1,2.76,39.336999999999996,119.57142859999999,36,36.84210526315789,12
1549,3367068,3,4,19,53,4540703,40,243,4.0,1,0.004115226,0,0.0011111110000000001,3.992,90.0,203,2.5,39
1550,3358770,5,4,13,42,3168628,19,38,4.4,15,0.39473684200000003,1,3.745833333,62.26,95.0,19,78.94736842105263,4
1551,3189411,2,4,8,0,4894837,35,97,4.307563701,2,0.020618557,1,0.22305555600000002,2.623,54.0,62,5.714285714285714,33
1552,3119416,2,4,14,37,5382360,36,129,4.2352941180000006,26,0.201550388,1,4.992222222,95.37,85.80769231,93,72.22222222222221,10
