,driver_id,day_of_week,total_days,Hour,Minute,passenger_id,total_requests,total_assigned,avg_rating,completed_rides,ACR,status,ride_duration_hour,total_distance_covered_km,avg_fare
1247,5317468,1,4,19,10,4792606,46,132,4.846153846,30,0.227272727,COMPLETED,8.568055556,119.646,94.1
1248,5317450,5,4,9,43,4408837,53,82,4.2,25,0.304878049,COMPLETED,6.822222222,122.279,109.92
1249,5315004,2,4,5,57,5293488,31,100,3.5,7,0.07,COMPLETED,0.009444444,4.916,50.57142857
1250,5312625,7,4,21,41,4917562,13,48,4.666666667,8,0.166666667,COMPLETED,1.591944444,32.533,103
1251,5310997,6,4,14,24,4652477,16,110,4,6,0.054545455,COMPLETED,1.863055556,25.358,97.33333333
1252,5310519,1,4,20,34,4930864,32,81,4.6,24,0.296296296,COMPLETED,7.236111111,146.124,124.375
1253,5304718,5,4,9,32,3070504,62,78,4.5,38,0.487179487,COMPLETED,12.53805556,208.844,112.7894737
1254,5303372,5,4,6,9,4633699,42,100,4,25,0.25,COMPLETED,4.208055556,84.874,91.48
1255,5302762,1,4,20,21,4344763,24,30,4.625,17,0.566666667,COMPLETED,3.858611111,72.822,98.82352941
1256,5302455,1,4,14,29,4479603,28,137,3.833333333,14,0.102189781,COMPLETED,5.835833333,93.876,134.7857143
1257,5296605,1,4,8,26,4261837,55,72,4.476190476,45,0.625,COMPLETED,14.0525,237.337,112.2222222
1258,5295327,5,4,16,59,4200991,48,57,4.266666667,34,0.596491228,COMPLETED,9.39,149.614,99.02941176
1259,5295158,3,4,16,49,5402287,38,94,4.1,29,0.308510638,COMPLETED,8.862777778,135.722,103.4827586
1260,5289711,4,4,16,59,4403136,20,38,4.727272727,17,0.447368421,COMPLETED,6.3225,100.7,123.8235294
1261,5289067,1,4,12,32,3754371,29,50,3.818181818,16,0.32,COMPLETED,2.271666667,38.193,73.4375
1262,5287180,6,4,11,51,3532588,9,27,4.666666667,5,0.185185185,COMPLETED,1.413611111,24.606,106
1263,5286887,1,4,19,21,4622500,8,171,4,4,0.023391813,COMPLETED,0.693055556,14.424,88.5
1264,5286799,1,4,10,30,3700667,9,40,5,5,0.125,COMPLETED,1.100833333,22.092,100.4
1265,5286519,2,4,12,44,4209684,20,30,4.5,6,0.2,COMPLETED,1.432777778,26.363,99.33333333
1266,5273180,2,4,6,2,4580979,71,186,3.939393939,60,0.322580645,COMPLETED,13.17333333,286.469,104.5666667
1267,5272414,4,4,17,54,4555775,25,39,3.888888889,18,0.461538462,COMPLETED,5.298055556,95.299,112.3333333
1268,5272393,4,4,21,7,5264878,14,85,5,10,0.117647059,COMPLETED,2.466111111,44.85,101.8
1269,5272224,3,4,9,12,4972194,23,58,4.545454545,20,0.344827586,COMPLETED,6.4825,98.728,109.35
1270,5271863,4,4,14,2,4700421,44,68,4.4,26,0.382352941,COMPLETED,9.076944444,125.93,103.8846154
1271,5266108,7,4,14,21,4595693,23,59,4.25,19,0.322033898,COMPLETED,4.893055556,76.245,92.47368421
1272,5265927,4,4,19,57,4714660,5,81,4.5,4,0.049382716,COMPLETED,0.990277778,17.519,106
1273,5258650,5,4,10,53,4483973,27,115,3.75,6,0.052173913,COMPLETED,1.812777778,23.674,96.66666667
1274,5257385,2,4,16,52,3652821,39,89,3.5,28,0.314606742,COMPLETED,4.979166667,86.633,82.57142857
1276,5256940,3,4,11,59,4105079,48,66,4.538461538,33,0.5,COMPLETED,9.116944444,145.481,97.84848485
1277,5255956,4,4,17,55,4341205,29,53,4.444444444,16,0.301886792,COMPLETED,4.678055556,70.2,101.0625
1279,5255324,1,4,10,1,3985734,34,312,4.666666667,20,0.064102564,COMPLETED,3.551388889,78.611,91.75
1280,5255185,2,4,19,29,5406719,8,53,5,2,0.037735849,COMPLETED,0.646666667,11.568,122.5
1281,5254892,1,4,11,54,5331407,21,43,4.555555556,15,0.348837209,COMPLETED,3.921111111,55.501,90
1282,5254568,2,4,15,21,4356551,9,89,3.666666667,8,0.08988764,COMPLETED,3.45,56.387,135
1283,5252394,2,4,8,59,4598266,18,104,3.833333333,16,0.153846154,COMPLETED,4.1325,78.847,106
1284,5251178,2,4,10,10,3235473,60,69,4.607142857,47,0.68115942,COMPLETED,13.63027778,222.995,102.3829787
1285,5251049,2,4,18,59,5179248,21,70,4.75,20,0.285714286,COMPLETED,5.278055556,88.773,98.9
1286,5250661,1,4,9,33,3445230,19,62,3.666666667,6,0.096774194,COMPLETED,1.628888889,28.267,101.6666667
1287,5250420,3,4,17,51,5413347,22,40,3.8,16,0.4,COMPLETED,4.4675,61.827,89.5
1288,5249989,7,4,17,40,3087357,46,69,4.375,34,0.492753623,COMPLETED,9.606388889,175.308,110
1289,5248892,1,4,13,12,3369700,18,71,4.333333333,7,0.098591549,COMPLETED,1.918611111,32.754,100.1428571
1290,5248864,5,4,18,2,4448154,42,66,4.461538462,33,0.5,COMPLETED,8.896666667,125.691,92.51515152
1291,5248853,3,4,15,59,4874243,28,33,4.75,23,0.696969697,COMPLETED,7.461388889,119.787,111.9130435
1292,5248382,1,4,12,8,4069405,34,100,4.125,13,0.13,COMPLETED,6.838888889,95.489,150.8461538
1293,5247802,6,4,15,10,4036056,19,100,4.538461538,15,0.15,COMPLETED,5.217222222,85.964,120.0666667
1294,5244851,4,4,20,42,3212710,31,292,2.5,2,0.006849315,COMPLETED,0.350555556,6.737,94.5
1295,5239971,2,4,18,31,3162368,58,103,4.058823529,42,0.40776699,COMPLETED,12.3725,229.081,113.3333333
1296,5239462,7,4,17,24,4044136,19,39,4.6,14,0.358974359,COMPLETED,3.914166667,83.479,121.0714286
1297,5236416,5,4,9,34,3922981,11,88,4.666666667,9,0.102272727,COMPLETED,4.078611111,82.233,166.8888889
1298,5230954,1,4,10,20,4278997,7,14,5,5,0.357142857,COMPLETED,1.455277778,24.208,109.6
1299,5227489,2,4,15,15,4972653,29,51,4,17,0.333333333,COMPLETED,4.558055556,66.614,89.76470588
1300,5227428,6,4,21,15,4535360,18,53,4.583333333,13,0.245283019,COMPLETED,3.513888889,62.353,104.4615385
1301,5226907,3,4,9,39,5203628,50,87,4.666666667,23,0.264367816,COMPLETED,5.751666667,102.25,101.5652174
1302,5226726,3,4,11,54,4718729,37,187,4.416666667,22,0.117647059,COMPLETED,5.950277778,93.524,95.40909091
1303,5226268,4,4,18,38,5000903,18,30,3.857142857,13,0.433333333,COMPLETED,3.125,51.245,98
1304,5220022,4,4,20,19,5295361,6,29,4,4,0.137931034,COMPLETED,1.478888889,30.027,160
1305,5219843,2,4,16,56,4968756,38,60,4.666666667,29,0.483333333,COMPLETED,6.596944444,126.164,99.62068966
1306,5218774,1,4,16,53,4542608,16,109,4.333333333,12,0.110091743,COMPLETED,2.745277778,40.865,83.16666667
1307,5218407,1,4,19,9,5080218,17,56,3.428571429,16,0.285714286,COMPLETED,2.800277778,49.602,76.375
1308,5217382,2,4,7,20,5401394,14,31,4.666666667,7,0.225806452,COMPLETED,1.49,38.067,112.1428571
1309,5214903,6,4,18,18,4822181,13,128,4.5,3,0.0234375,COMPLETED,0.917777778,15.327,113
1310,5212708,1,4,6,31,4514474,38,61,4.5625,25,0.409836066,COMPLETED,6.043333333,99.482,90.64
1311,5212475,2,4,15,3,3877500,36,70,4.545454545,22,0.314285714,COMPLETED,9.246388889,131.938,120.8181818
1312,5212248,4,4,17,3,5306991,68,89,4,37,0.415730337,COMPLETED,9.931388889,171.134,104.0540541
1313,5211966,3,4,17,23,5017066,21,119,4.8,11,0.092436975,COMPLETED,14.37666667,58.412,113.0909091
1314,5208572,4,4,20,12,5267258,38,91,4.230769231,30,0.32967033,COMPLETED,8.715555556,155.389,115.3
1315,5208543,1,4,15,26,5112258,37,55,4.166666667,30,0.545454545,COMPLETED,8.011388889,129.542,97.26666667
1316,5207903,1,4,19,46,3622937,41,49,4.45,33,0.673469388,COMPLETED,9.589722222,135.478,95.21212121
1317,5206985,3,4,13,21,5407824,16,24,4.142857143,14,0.583333333,COMPLETED,3.581944444,67.779,106.1428571
1318,5206216,2,4,16,12,4831463,59,101,4.318181818,40,0.396039604,COMPLETED,11.82111111,183.288,101.4
1319,5206133,2,4,11,20,4486470,30,66,4.538461538,25,0.378787879,COMPLETED,6.637777778,91.389,88.72
1320,5205524,2,4,10,30,4874374,74,109,4.56,50,0.458715596,COMPLETED,13.62055556,204.75,97.12
1322,5204615,2,4,12,16,5175756,39,50,4.818181818,19,0.38,COMPLETED,4.898611111,83.151,101.1578947
1323,5202811,4,4,7,5,4716940,37,90,4.642857143,26,0.288888889,COMPLETED,7.295555556,143.249,115.5384615
1324,5197333,4,4,21,38,4339021,46,58,4.545454545,43,0.74137931,COMPLETED,9.707222222,206.072,108.255814
1325,5196043,1,4,16,21,3896621,24,146,4.428571429,10,0.068493151,COMPLETED,1.587222222,30.457,77.7
1326,5193118,3,4,10,59,5148096,45,72,4.388888889,37,0.513888889,COMPLETED,10.08694444,174.428,105.3513514
1327,5180045,3,4,14,5,4902734,32,66,4.571428571,15,0.227272727,COMPLETED,3.466388889,75.398,106.1333333
1328,5179681,5,4,11,49,3271279,36,94,4.416666667,28,0.29787234,COMPLETED,9.0775,131.933,103.0714286
1329,5170190,3,4,12,55,3742883,31,44,4.75,19,0.431818182,COMPLETED,5.100555556,81.41,96.63157895
1330,5170112,1,4,7,29,3583987,21,31,3.8,18,0.580645161,COMPLETED,4.026111111,80.958,103.2222222
1331,5169488,1,4,10,19,3315190,31,50,4.266666667,25,0.5,COMPLETED,7.321388889,114.049,109.12
1332,5169406,2,4,8,22,4210687,14,28,4.5,11,0.392857143,COMPLETED,2.530277778,48.003,96.18181818
1333,5169362,2,4,12,48,5164620,24,45,4.5,16,0.355555556,COMPLETED,4.848333333,79.348,104.875
1334,5169068,2,4,5,14,4383773,36,39,4.764705882,29,0.743589744,COMPLETED,6.839166667,141.963,105.4137931
1335,5165758,2,4,11,19,3988923,23,76,4.714285714,15,0.197368421,COMPLETED,5.281388889,87.762,118.9333333
1336,5165202,3,4,18,6,4481596,12,18,4.428571429,11,0.611111111,COMPLETED,3.688888889,48.799,99
1337,5160589,5,4,20,55,5037037,15,21,4.875,14,0.666666667,COMPLETED,4.651388889,75.782,115.5714286
1338,5160491,5,4,16,58,3783556,8,69,4.307563701,2,0.028985507,COMPLETED,0.2725,4.946,74.5
1339,5160367,3,4,17,16,4194448,15,51,4.571428571,14,0.274509804,COMPLETED,4.231666667,56.14,96.92857143
1340,5159456,1,4,12,39,3859567,19,32,4.6,9,0.28125,COMPLETED,3.108055556,49.953,113
1341,5158083,3,4,9,55,5302806,31,167,4.142857143,13,0.077844311,COMPLETED,2.413055556,32.162,70.23076923
1342,5157666,7,4,20,33,5338185,25,49,4.5,22,0.448979592,COMPLETED,6.6425,87.945,91.09090909
1343,5152599,3,4,9,49,4789667,13,83,4.833333333,11,0.13253012,COMPLETED,3.834444444,64.995,123.7272727
1344,5151321,5,4,13,25,3388127,35,80,4.333333333,29,0.3625,COMPLETED,8.191944444,138.038,103.5517241
1345,5143527,1,4,16,54,4627232,14,24,4.25,8,0.333333333,COMPLETED,2.363055556,33.733,93.125
1346,5140837,5,4,17,4,4706380,38,92,4.388888889,29,0.315217391,COMPLETED,7.314444444,117.838,94.48275862
1347,5138442,3,4,16,12,4550189,42,71,4.45,36,0.507042254,COMPLETED,8.8825,157.651,97.69444444
1348,5138232,4,4,16,17,4797573,25,58,4.222222222,20,0.344827586,COMPLETED,5.101666667,95.837,106.35
1349,5137500,4,4,19,54,3814468,24,53,4.272727273,19,0.358490566,COMPLETED,5.889722222,114.497,126.4736842
1350,5132205,5,4,8,58,5369242,23,99,4.363636364,17,0.171717172,COMPLETED,3.281111111,62.897,90.94117647
1351,5131392,1,4,18,4,4939776,25,55,4.545454545,21,0.381818182,COMPLETED,3.135555556,49.162,70.33333333
1352,5129379,1,4,10,38,4905916,18,35,4.166666667,9,0.257142857,COMPLETED,2.578888889,44.9,111.3333333
1353,5126985,7,4,18,35,4758863,64,140,4.2,45,0.321428571,COMPLETED,14.33722222,268.405,123.9555556
1354,5125852,5,4,1,29,5242454,27,51,4.625,15,0.294117647,COMPLETED,2.089722222,50.771,105.7333333
1355,5125164,5,4,19,16,4148594,13,117,3.666666667,7,0.05982906,COMPLETED,2.429166667,37.44,114.2857143
1356,5124702,1,4,12,52,5291113,72,166,3.444444444,45,0.271084337,COMPLETED,12.55583333,180.494,93.42222222
1357,5123211,5,4,11,24,4761366,28,53,5,8,0.150943396,COMPLETED,2.772777778,51.896,132.25
1358,5122991,5,4,13,36,5425916,30,45,4.8,15,0.333333333,COMPLETED,1.949444444,46.798,85.93333333
1359,5122572,3,4,10,36,5271125,33,63,4.375,23,0.365079365,COMPLETED,5.509444444,95.695,96.17391304
1360,5122098,7,4,18,57,4115556,26,49,4,7,0.142857143,COMPLETED,1.563333333,16.666,70
1361,5121722,7,4,12,48,5007387,29,43,4.272727273,22,0.511627907,COMPLETED,7.25,123.962,122.4090909
1362,5116275,7,4,5,11,4819897,8,54,4.307563701,2,0.037037037,COMPLETED,0.328611111,10.137,113
1363,5115065,3,4,20,23,3308505,17,76,4,8,0.105263158,COMPLETED,1.819166667,39.67,110.75
1364,5114152,2,4,17,49,4472226,13,59,4.75,11,0.186440678,COMPLETED,3.080833333,47.038,101.5454545
1365,5113388,4,4,22,7,5008897,17,153,4.5,11,0.071895425,COMPLETED,2.501666667,60.802,128.7272727
1366,5109000,3,4,18,55,4932829,12,26,4.666666667,10,0.384615385,COMPLETED,3.414444444,67.026,132.4
1367,5108961,7,4,11,58,4435301,24,75,4.6,15,0.2,COMPLETED,3.701111111,74.48,105.6666667
1368,5108422,4,4,19,16,5376289,9,18,4.333333333,6,0.333333333,COMPLETED,1.383055556,26.171,99.33333333
1369,5107555,2,4,20,35,5187448,17,30,4.8,11,0.366666667,COMPLETED,2.456666667,49.036,100.5454545
1370,5106492,5,4,15,9,5170334,60,98,3.952380952,47,0.479591837,COMPLETED,13.13333333,223.046,102.7234043
1371,5105605,5,4,23,1,3995563,23,25,4.4,20,0.8,COMPLETED,5.033055556,83.132,99.55
1372,5094786,4,4,17,32,3056108,26,55,4.428571429,14,0.254545455,COMPLETED,5.063611111,85.045,128
1373,5083237,1,4,11,58,3836661,24,52,4.384615385,22,0.423076923,COMPLETED,6.126944444,118.566,112.9545455
1374,5083225,1,4,12,42,3908463,15,47,4,1,0.021276596,COMPLETED,0.175555556,5.247,109
1375,5083194,1,4,12,4,4729894,17,24,3.777777778,17,0.708333333,COMPLETED,6.323611111,102.289,124.1764706
1376,5081591,7,4,18,59,3221155,21,80,3,9,0.1125,COMPLETED,2.374722222,31.23,83.88888889
1377,5076235,2,4,13,59,5052896,40,104,4.230769231,27,0.259615385,COMPLETED,6.897777778,110.236,92.51851852
1378,5074906,3,4,10,6,3638206,20,48,4.4,11,0.229166667,COMPLETED,4.495,68.866,129.0909091
1379,5069653,6,4,13,49,3617205,29,88,4.142857143,23,0.261363636,COMPLETED,7.663611111,131.768,120.6521739
1380,5069161,7,4,18,14,5130225,14,39,4,8,0.205128205,COMPLETED,2.141111111,36.305,103.25
1381,5068523,1,4,14,32,5211563,11,62,4.833333333,9,0.14516129,COMPLETED,2.066111111,42.585,105.7777778
1382,5066368,2,4,17,9,4952102,33,152,3.857142857,18,0.118421053,COMPLETED,4.099722222,45.826,72.55555556
1383,5060078,3,4,13,46,5407937,29,76,5,7,0.092105263,COMPLETED,1.557777778,44.288,125.5714286
1384,5057624,3,4,19,45,3460853,30,175,3.888888889,19,0.108571429,COMPLETED,4.950277778,78.533,93.05263158
1385,5055770,7,4,13,32,4254815,15,93,4,8,0.086021505,COMPLETED,2.194166667,41.725,114.875
1386,5046468,3,4,9,4,5025131,21,28,4,18,0.642857143,COMPLETED,5.745833333,100.544,116.8888889
1387,5046454,7,4,16,6,5387909,10,34,4.5,9,0.264705882,COMPLETED,2.301944444,41.753,103.4444444
1388,5037205,1,4,7,50,4548437,43,73,4.777777778,32,0.438356164,COMPLETED,7.329444444,130.118,92.09375
1389,5028829,4,4,12,15,4558595,25,99,4.636363636,20,0.202020202,COMPLETED,6.638888889,97.461,111
1390,5026201,1,4,12,11,4531570,29,43,4.384615385,24,0.558139535,COMPLETED,6.666388889,110.468,100.5833333
1391,5018939,3,4,17,54,3511352,41,95,4.5,9,0.094736842,COMPLETED,4.158888889,76.349,163.6666667
1392,5007554,4,4,20,50,4522053,20,28,4.222222222,20,0.714285714,COMPLETED,4.9,119.109,125.25
1393,5006017,3,4,11,11,4996138,15,31,4.6,9,0.290322581,COMPLETED,3.1125,45.343,106
1394,5004823,2,4,17,31,5268148,48,77,4.6,31,0.402597403,COMPLETED,10.81888889,178.713,119.8064516
1395,5004758,5,4,17,19,5417082,41,82,4.5,26,0.317073171,COMPLETED,6.388055556,112.385,95.23076923
1396,5003527,4,4,17,30,3846129,53,104,4.461538462,29,0.278846154,COMPLETED,7.280277778,131.497,104.7931034
1397,5003073,5,4,16,7,3643918,46,76,4.416666667,30,0.394736842,COMPLETED,9.7,131.5,100.4
1398,4999479,1,4,20,23,5143541,39,96,4.470588235,32,0.333333333,COMPLETED,8.628055556,137.093,95.875
1399,4986157,2,4,16,42,5394139,12,42,5,8,0.19047619,COMPLETED,1.723333333,28.085,88.125
1400,4985131,5,4,9,32,3922286,20,132,4.8,12,0.090909091,COMPLETED,3.606666667,54.404,100.75
1401,4981877,7,4,10,41,4987827,19,52,4.333333333,15,0.288461538,COMPLETED,1.265555556,53.888,87.53333333
1402,4980336,5,4,21,24,5383749,57,87,3.888888889,39,0.448275862,COMPLETED,1.105,44.776,58.15384615
1403,4973245,7,4,12,40,5139140,29,67,4.666666667,17,0.253731343,COMPLETED,3.9475,74.542,99.47058824
1404,4970946,3,4,19,59,3643381,15,55,3.333333333,11,0.2,COMPLETED,1.9775,47.085,99.18181818
1405,4968810,4,4,15,59,5354220,36,106,4,26,0.245283019,COMPLETED,3.330555556,117.3,104.2307692
1406,4966506,4,4,17,46,5323079,13,38,4,12,0.315789474,COMPLETED,3.265555556,55.669,104.6666667
1407,4965822,3,4,15,22,4551613,46,135,4.277777778,35,0.259259259,COMPLETED,12.00138889,206.611,122.7714286
1408,4965793,7,4,11,5,5424843,7,59,5,2,0.033898305,COMPLETED,0.473888889,13.68,146
1409,4960834,3,4,13,41,4720049,13,30,5,3,0.1,COMPLETED,0.541666667,10.706,83.33333333
1410,4959710,2,4,14,35,4886853,65,103,4.5,47,0.45631068,COMPLETED,15.28527778,266.915,118.4893617
1411,4946567,2,4,14,51,4624124,46,71,4.555555556,37,0.521126761,COMPLETED,9.535277778,189.91,111.5135135
1412,4939884,3,4,18,55,4432512,13,49,4.5,6,0.12244898,COMPLETED,1.576666667,24.625,90.83333333
1413,4934573,7,4,18,38,5350504,20,102,4.166666667,11,0.107843137,COMPLETED,1.052222222,27.099,74.45454545
1414,4919916,2,4,20,17,5201539,41,123,4.1875,30,0.243902439,COMPLETED,5.1925,94.721,78.66666667
1415,4915629,7,4,19,56,3827317,33,56,2.833333333,22,0.392857143,COMPLETED,5.1325,92.165,100.9090909
1416,4914425,1,4,11,36,5300906,16,20,4.666666667,9,0.45,COMPLETED,2.436944444,43.823,106.2222222
1417,4913712,5,4,19,32,4147567,47,116,3.833333333,24,0.206896552,COMPLETED,7.153055556,122.285,107.7083333
1418,4899641,1,4,13,14,5241656,15,58,4.3,14,0.24137931,COMPLETED,3.268611111,47.742,85.42857143
1419,4898205,2,4,17,0,3548719,24,56,4.833333333,11,0.196428571,COMPLETED,4.025833333,57.18,108.2727273
1420,4894087,1,4,20,32,5356781,37,47,4.705882353,28,0.595744681,COMPLETED,9.105,153.333,113.8571429
1421,4888336,7,4,17,55,3643276,17,33,4,7,0.212121212,COMPLETED,1.666944444,30.101,96.71428571
1422,4886574,5,4,12,45,3049246,36,55,4.333333333,10,0.181818182,COMPLETED,3.438611111,58.893,121.1
1423,4881523,2,4,20,5,5271745,35,264,3.923076923,19,0.071969697,COMPLETED,5.563888889,83.093,96.68421053
1424,4874971,3,4,20,15,3067181,41,66,4.066666667,35,0.53030303,COMPLETED,9.296944444,148.391,96.65714286
1425,4874345,3,4,18,0,5164534,47,85,4.333333333,15,0.176470588,COMPLETED,4.119444444,73.041,104
1426,4868634,2,4,10,4,5358579,11,38,3.666666667,8,0.210526316,COMPLETED,2.826666667,40.922,109.875
1427,4868279,5,4,14,57,3262973,31,73,4.571428571,19,0.260273973,COMPLETED,5.900833333,98.759,109.3684211
1428,4867768,2,4,23,34,5097473,25,97,4,18,0.18556701,COMPLETED,7.16,114.716,134.4444444
1429,4856793,3,4,22,33,5281577,21,37,4.333333333,12,0.324324324,COMPLETED,3.866111111,71.923,129.1666667
1430,4846985,5,4,18,12,5282580,26,41,4.454545455,20,0.487804878,COMPLETED,5.773611111,89.189,102.35
1431,4844510,5,4,12,39,5372992,20,29,4.8,14,0.482758621,COMPLETED,4.067222222,65.333,106.2857143
1432,4833776,4,4,19,27,4673932,29,60,4.05,26,0.433333333,COMPLETED,6.677777778,130.81,110.7307692
1433,4831940,4,4,19,11,5069760,23,42,4.125,15,0.357142857,COMPLETED,3.573611111,61.391,95.06666667
1434,4827065,3,4,12,7,5143793,25,90,3.75,11,0.122222222,COMPLETED,4.293055556,70.219,128.0909091
1435,4826845,1,4,10,18,5281706,31,65,4.444444444,18,0.276923077,COMPLETED,4.162777778,78.409,97.16666667
1436,4820689,5,4,14,33,5096660,29,78,4.833333333,17,0.217948718,COMPLETED,1.574444444,32.007,64.76470588
1437,4808552,5,4,10,54,5111034,26,91,4.5,14,0.153846154,COMPLETED,4.482777778,80.994,116.5
1438,4803987,7,4,13,59,4408730,25,31,4.111111111,14,0.451612903,COMPLETED,5.729166667,61.132,100.6428571
1439,4802282,4,4,10,28,3842762,33,51,4.2,26,0.509803922,COMPLETED,5.232222222,102.699,90.07692308
1440,4797560,4,4,16,21,4579146,17,30,4.4,12,0.4,COMPLETED,4.918888889,58.929,104.1666667
1441,4797272,6,4,16,37,5286980,16,55,4.666666667,10,0.181818182,COMPLETED,2.080277778,32.284,82.9
1442,4768438,4,4,9,31,5253460,41,103,4.3,22,0.213592233,COMPLETED,6.930833333,110.718,108.5909091
1443,4760071,7,4,16,38,5285962,18,35,4.166666667,11,0.314285714,COMPLETED,3.795277778,64.782,121.1818182
1445,4753620,7,4,12,32,5286060,30,83,4.5,7,0.084337349,COMPLETED,1.616666667,26.417,88.28571429
1446,4753413,2,4,14,4,4552152,26,34,4.6,25,0.735294118,COMPLETED,5.821944444,95.762,89.12
1447,4747985,7,4,17,56,5137831,38,82,4.125,24,0.292682927,COMPLETED,6.511388889,109.818,104.75
1448,4746552,1,4,6,7,4910676,8,24,4.75,6,0.25,COMPLETED,1.655,35.922,130.5
1449,4736784,1,4,8,50,3957598,15,39,4.5,11,0.282051282,COMPLETED,4.656666667,61.548,116.4545455
1450,4725174,7,4,18,46,3933437,22,73,4.888888889,19,0.260273973,COMPLETED,4.975277778,112.951,121.7368421
1451,4721744,3,4,18,26,4464665,9,13,4.307563701,1,0.076923077,CANCELED,0.103611111,2.673,70
1452,4718773,3,4,13,46,4557200,47,108,3.846153846,31,0.287037037,COMPLETED,8.880555556,140.688,100.4193548
1453,4706126,7,4,19,52,5274372,11,61,5,6,0.098360656,COMPLETED,0.268611111,16.005,72.33333333
1454,4699753,1,4,9,33,4537375,23,47,4.428571429,12,0.255319149,COMPLETED,2.768055556,54.277,106.6666667
1455,4691717,3,4,10,0,4511469,32,120,4,16,0.133333333,COMPLETED,5.531388889,87.911,121.375
1456,4690931,4,4,17,36,5009736,6,45,3,5,0.111111111,COMPLETED,1.307222222,23.101,102.2
1457,4677968,6,4,7,15,5327056,18,30,3.833333333,11,0.366666667,COMPLETED,1.958333333,49.709,126.3636364
1458,4673275,3,4,11,36,5185001,42,76,4.153846154,24,0.315789474,COMPLETED,5.556111111,95.369,91.91666667
1459,4672644,7,4,17,35,4628838,37,82,4.090909091,32,0.390243902,COMPLETED,7.337222222,149.08,101.28125
1460,4656561,7,4,20,37,4406956,27,77,4.666666667,24,0.311688312,COMPLETED,6.989722222,112.04,101.7916667
1461,4656070,4,4,18,20,4847701,18,94,4,7,0.074468085,COMPLETED,2.314166667,41.529,127.7142857
1462,4650888,4,4,14,18,4986734,18,171,4.875,11,0.064327485,COMPLETED,3.378055556,58.188,111.8181818
1463,4643382,2,4,22,45,4605070,36,58,4.583333333,23,0.396551724,COMPLETED,4.5175,121.041,118.173913
1464,4640472,2,4,18,2,5195589,12,42,3.5,10,0.238095238,COMPLETED,2.6325,42.492,94.2
1465,4633171,7,4,20,7,5246029,17,32,4.666666667,14,0.4375,COMPLETED,2.562777778,50.258,92.14285714
1466,4627263,4,4,10,28,3521338,14,94,4.5,5,0.053191489,COMPLETED,1.4875,28.276,125
1467,4613032,6,4,21,6,4305331,44,57,4.769230769,24,0.421052632,COMPLETED,4.725555556,85.063,86.66666667
1468,4607384,4,4,18,35,3926093,13,58,3.375,12,0.206896552,COMPLETED,3.092222222,38.179,87.33333333
1469,4604790,5,4,12,39,5157393,5,6,5,5,0.833333333,COMPLETED,1.0525,23.411,112.8
1470,4604343,3,4,21,17,4983137,31,77,4.076923077,24,0.311688312,COMPLETED,4.906388889,104.303,109
1471,4599041,2,4,10,32,5402383,42,146,4.333333333,16,0.109589041,COMPLETED,4.418888889,80.79,107.9375
1472,4579638,4,4,21,36,5276552,14,205,4.5,10,0.048780488,COMPLETED,1.632222222,33.307,88.6
1473,4579596,2,4,12,50,4500565,37,54,4,28,0.518518519,COMPLETED,6.070833333,133.398,110.6428571
1474,4571445,1,4,15,57,4241370,51,59,3.916666667,23,0.389830508,COMPLETED,3.225,64.986,76.52173913
1475,4571377,1,4,13,11,4547662,12,14,4.5,8,0.571428571,COMPLETED,1.948611111,35.939,97.125
1476,4565751,7,4,19,48,3674771,13,65,5,8,0.123076923,COMPLETED,2.896666667,48.836,121.25
1477,4553536,4,4,16,8,4060629,6,31,3.5,3,0.096774194,CANCELED,0.000555556,1.413,45
1478,4537035,1,4,22,4,4406647,15,86,4.2,11,0.127906977,COMPLETED,1.763333333,38.097,85.90909091
1479,4536733,3,4,20,2,3421130,21,62,4.5,8,0.129032258,COMPLETED,2.008333333,35.63,106.375
1480,4529583,4,4,18,36,4242333,17,37,5,9,0.243243243,COMPLETED,3.237222222,42.956,110.1111111
1481,4525054,5,4,14,7,4210772,26,76,4,14,0.184210526,COMPLETED,3.668333333,71.044,111
1482,4516025,5,4,16,29,3274972,30,65,4.222222222,22,0.338461538,COMPLETED,6.721944444,110.987,107.6363636
1483,4498853,6,4,17,28,5397719,38,123,4.777777778,21,0.170731707,COMPLETED,6.713055556,104.839,109.5714286
1484,4498291,1,4,6,51,3539776,41,60,4.428571429,29,0.483333333,COMPLETED,9.346944444,157.65,113.0689655
1485,4494042,2,4,10,56,3375562,23,74,4.833333333,18,0.243243243,COMPLETED,5.542777778,83.955,101.8888889
1486,4493375,1,4,11,12,4967976,18,79,4.5,14,0.17721519,COMPLETED,4.510277778,65.406,101.6428571
1487,4493103,4,4,17,31,4271673,14,52,4.8,12,0.230769231,COMPLETED,2.758055556,49.704,94
1488,4489917,2,4,12,4,4751940,37,54,3.923076923,19,0.351851852,COMPLETED,5.498611111,97.385,112.3684211
1489,4487174,1,4,12,47,3403332,10,50,4.2,8,0.16,COMPLETED,3.085,43.92,111.75
1490,4486334,1,4,8,5,3715212,64,169,4.083333333,17,0.100591716,COMPLETED,5.24,93.967,114.1764706
1491,4466671,3,4,12,48,3484532,38,78,4.176470588,26,0.333333333,COMPLETED,4.668611111,86.711,82.5
1492,4465526,2,4,15,21,5247971,19,67,4.6,12,0.179104478,COMPLETED,3.141388889,58.867,105.5833333
