,driver_id,day_of_week,Hour,Minute,passenger_id,total_assigned_request,avg_rating,completed_rides,total_canceled_ride,ACR,status,ride_duration_hour,total_distance_covered_km,undiscounted_fare
1456,5083237,1,11,58,3836661,24,4.384615385,22,2,0.92,COMPLETED,6.126944444,118.566,140
1457,5083506,2,6,22,5170652,43,4.875,19,24,0.44,COMPLETED,4.289722222,92.468,161
1458,5083598,4,20,5,5325335,14,4.6,8,6,0.57,COMPLETED,1.406111111,30.963,129
1459,5083974,3,12,21,4363138,21,4.6,12,9,0.57,COMPLETED,3.575,50.776,56
1460,5084143,2,19,6,5344098,20,5,9,11,0.45,COMPLETED,1.814166667,40.176,103
1461,5084423,4,12,16,3979845,62,4.833333333,14,48,0.23,COMPLETED,4.930555556,77.405,74
1462,5085020,1,14,43,5364990,22,4,11,11,0.5,COMPLETED,3.300833333,58.605,132
1463,5086583,5,12,11,3060147,2,4,1,1,0.5,COMPLETED,0.521666667,10.644,217
1464,5090027,3,15,36,4450035,31,4.857142857,25,6,0.81,COMPLETED,7.688055556,123.945,169
1465,5091241,5,12,17,4438916,4,4.5,3,1,0.75,COMPLETED,0.689444444,12.023,123
1466,5092814,5,19,28,4540481,57,4.318181818,35,22,0.61,COMPLETED,7.676944444,108.801,125
1467,5094786,4,17,32,3056108,26,4.428571429,14,12,0.54,COMPLETED,5.063611111,85.045,68
1468,5096387,2,16,32,4605130,56,4.5,41,15,0.73,COMPLETED,10.14055556,190.869,103
1469,5096768,2,15,28,4616081,5,5,4,1,0.8,COMPLETED,1.237222222,19.881,101
1470,5099563,1,10,13,4314520,10,4.2,6,4,0.6,COMPLETED,2.138055556,33.65,96
1471,5099704,3,15,17,4784874,3,,2,1,0.67,COMPLETED,0.975833333,20.244,157
1472,5102685,1,7,47,3750224,76,4.4,60,16,0.79,COMPLETED,16.2275,289.654,194
1473,5104140,1,18,27,3760346,16,,5,11,0.31,COMPLETED,0.446666667,15.269,65
1474,5104490,2,12,56,4801770,2,5,1,1,0.5,COMPLETED,0.3375,5.072,119
1475,5105108,7,9,0,5429633,15,,10,5,0.67,COMPLETED,0.480555556,24.553,129
1476,5105116,2,15,32,4919602,24,4.272727273,21,3,0.88,COMPLETED,6.621388889,113.828,154
1477,5105178,1,8,26,5394103,53,4.733333333,44,9,0.83,COMPLETED,10.71555556,187.433,120
1478,5105605,5,23,1,3995563,23,4.4,20,3,0.87,COMPLETED,5.033055556,83.132,130
1479,5105648,7,16,8,4587715,21,4.272727273,20,1,0.95,COMPLETED,6.153055556,114.354,174
1480,5105715,2,21,15,5278484,4,3,2,2,0.5,COMPLETED,0.740555556,13.837,114
1481,5105736,2,19,35,4640232,14,4,3,11,0.21,COMPLETED,0.779166667,14.972,95
1482,5106296,5,18,49,4628807,34,4.181818182,24,10,0.71,COMPLETED,4.360277778,95.699,142
1483,5106316,3,9,26,4867548,34,3.916666667,19,15,0.56,COMPLETED,4.9325,64.206,108
1484,5106365,7,21,10,5083054,25,3.888888889,19,6,0.76,COMPLETED,3.123888889,60.23,129
1485,5106434,2,13,58,3493164,69,4.333333333,54,15,0.78,COMPLETED,17.22111111,205.448,65
1486,5106446,4,22,38,4329103,84,4,60,24,0.71,COMPLETED,13.2325,266.81,60
1487,5106465,7,13,21,5273920,6,5,5,1,0.83,COMPLETED,1.372222222,18.67,96
1488,5106492,5,15,9,5170334,60,3.952380952,47,13,0.78,COMPLETED,13.13333333,223.046,49
1489,5106509,2,18,14,4038756,89,4.242424242,69,20,0.78,COMPLETED,17.7725,251.677,104
1490,5106546,1,22,37,5377676,86,3.964285714,64,22,0.74,COMPLETED,17.46833333,310.179,78
1491,5107074,2,15,1,4723508,56,4.818181818,26,30,0.46,COMPLETED,10.25277778,144.553,248
1492,5107320,7,20,0,4636753,47,4.3,45,2,0.96,COMPLETED,12.95333333,216.516,109
1493,5107555,2,20,35,5187448,17,4.8,11,6,0.65,COMPLETED,2.456666667,49.036,48
1494,5107614,7,12,43,5131011,63,4.142857143,30,33,0.48,COMPLETED,10.14861111,160.668,157
1495,5108422,4,19,16,5376289,9,4.333333333,6,3,0.67,COMPLETED,1.383055556,26.171,197
1496,5108961,7,11,58,4435301,24,4.6,15,9,0.63,COMPLETED,3.701111111,74.48,81
1497,5109000,3,18,55,4932829,12,4.666666667,10,2,0.83,COMPLETED,3.414444444,67.026,105
1498,5109577,3,6,17,5385507,4,4,2,2,0.5,COMPLETED,0.474722222,8.194,103
1499,5110268,2,15,54,3116477,1,,0,1,0,CANCELED,,,
1500,5110612,2,20,13,4211341,49,4.375,27,22,0.55,COMPLETED,5.914444444,124.574,58
1501,5113238,5,8,36,5106853,3,4.5,2,1,0.67,COMPLETED,1.318611111,18.902,189
1502,5113388,4,22,7,5008897,17,4.5,11,6,0.65,COMPLETED,2.501666667,60.802,131
1503,5113451,3,17,21,5404274,22,4.625,16,6,0.73,COMPLETED,5.004444444,84.269,130
1504,5113639,7,20,56,5418511,3,,2,1,0.67,COMPLETED,0.354722222,7.476,106
1505,5113763,2,13,3,4504848,2,,0,2,0,CANCELED,,,
1506,5113855,4,16,41,5041641,60,3.666666667,12,48,0.2,COMPLETED,3.085555556,52.272,114
1507,5113871,2,11,33,5011721,51,4.6875,30,21,0.59,COMPLETED,8.698333333,164.962,111
1508,5114152,2,17,49,4472226,13,4.75,11,2,0.85,COMPLETED,3.080833333,47.038,103
1509,5114243,1,15,53,5162511,2,5,1,1,0.5,COMPLETED,0.083333333,2.163,62
1510,5114627,4,14,31,4711315,84,4,67,17,0.8,COMPLETED,19.895,372.509,62
1511,5114683,1,15,40,5389642,4,4,1,3,0.25,COMPLETED,0.123055556,3.232,78
1512,5114957,1,15,37,5159187,27,4.5,16,11,0.59,COMPLETED,5.235277778,102.043,150
1513,5115065,3,20,23,3308505,17,4,8,9,0.47,COMPLETED,1.819166667,39.67,152
1514,5115269,2,13,49,4151625,18,4,1,17,0.06,CANCELED,0.138611111,4.025,
1515,5115287,7,16,1,5428009,1,,0,1,0,CANCELED,,,
1516,5115303,3,8,57,3704722,94,4.352941176,63,31,0.67,COMPLETED,14.04194444,262.882,101
1517,5115402,2,15,46,5217288,33,4.166666667,14,19,0.42,COMPLETED,4.355277778,67.188,111
1518,5115463,3,16,27,5157207,24,4.5,18,6,0.75,COMPLETED,6.269166667,101.039,112
1519,5115571,6,21,0,5076300,24,3.818181818,21,3,0.88,COMPLETED,2.9225,93.147,138
1520,5115955,2,21,33,3569000,48,4.181818182,35,13,0.73,COMPLETED,8.739444444,165.039,136
1521,5116244,3,18,12,3348082,8,4.4,7,1,0.88,COMPLETED,2.584444444,35.341,65
1522,5116272,2,10,19,4884720,41,4.263157895,37,4,0.9,COMPLETED,10.19333333,169.369,157
1523,5116275,7,5,11,4819897,8,,2,6,0.25,COMPLETED,0.328611111,10.137,120
1524,5116282,3,9,15,5019147,107,4.137931034,55,52,0.51,COMPLETED,11.01722222,200.474,105
1525,5116578,4,19,1,3354199,12,5,11,1,0.92,COMPLETED,2.525277778,37.587,69
1526,5117191,3,6,38,3670044,17,4,8,9,0.47,COMPLETED,2.605833333,52.236,115
1527,5118165,1,17,49,5042216,14,4.5,11,3,0.79,COMPLETED,3.441944444,52.887,65
1528,5120155,1,17,50,4884584,13,4.5,8,5,0.62,COMPLETED,1.790555556,32.388,105
1529,5120882,3,12,19,5195246,44,3.4,19,25,0.43,COMPLETED,6.616388889,96.874,119
1530,5121110,3,8,39,4782806,68,4.344827586,49,19,0.72,COMPLETED,16.43777778,314.619,126
1531,5121546,7,15,25,3846908,26,4.7,20,6,0.77,COMPLETED,5.33,103.176,110
1532,5121588,7,12,33,5332463,2,,1,1,0.5,COMPLETED,0.137222222,1.601,54
1533,5121722,7,12,48,5007387,29,4.272727273,22,7,0.76,COMPLETED,7.25,123.962,66
1534,5122002,7,16,11,3646317,37,4.307692308,31,6,0.84,COMPLETED,8.584444444,131.375,167
1535,5122098,7,18,57,4115556,26,4,7,19,0.27,COMPLETED,1.563333333,16.666,64
1536,5122168,3,9,23,5294705,42,4.333333333,22,20,0.52,COMPLETED,5.011388889,91.435,63
1537,5122319,6,11,44,3527270,7,4.5,6,1,0.86,COMPLETED,1.221944444,17.743,57
1538,5122519,1,19,6,4589066,79,4.333333333,9,70,0.11,COMPLETED,3.566111111,54.1,136
1539,5122572,3,10,36,5271125,33,4.375,23,10,0.7,COMPLETED,5.509444444,95.695,106
1540,5122730,6,15,43,4195569,15,4.5,6,9,0.4,COMPLETED,1.548611111,28.37,160
1541,5122991,5,13,36,5425916,30,4.8,15,15,0.5,COMPLETED,1.949444444,46.798,146
1542,5123003,3,18,36,4088833,35,4.428571429,24,11,0.69,COMPLETED,7.625555556,128.926,106
1543,5123131,3,6,28,4795141,25,5,9,16,0.36,COMPLETED,2.665833333,47.87,149
1544,5123211,5,11,24,4761366,28,5,8,20,0.29,COMPLETED,2.772777778,51.896,168
1545,5124283,1,18,41,3061524,70,4.48,51,19,0.73,COMPLETED,15.26666667,239.291,78
1546,5124364,1,11,22,4770624,12,4.4,9,3,0.75,COMPLETED,2.947222222,50.983,158
1547,5124388,3,20,9,4776063,1,,0,1,0,CANCELED,,,
1548,5124702,1,12,52,5291113,72,3.444444444,45,27,0.63,COMPLETED,12.55583333,180.494,247
1549,5125164,5,19,16,4148594,13,3.666666667,7,6,0.54,COMPLETED,2.429166667,37.44,112
1550,5125607,7,12,58,4404466,6,5,3,3,0.5,COMPLETED,1.097777778,26.971,63
1551,5125750,5,19,26,3086784,20,3.538461538,16,4,0.8,COMPLETED,3.285,66.403,140
1552,5125852,5,1,29,5242454,27,4.625,15,12,0.56,COMPLETED,2.089722222,50.771,199
1553,5126940,3,6,5,4726371,44,4.2,35,9,0.8,COMPLETED,8.453888889,139.098,66
1554,5126985,7,18,35,4758863,64,4.2,45,19,0.7,COMPLETED,14.33722222,268.405,147
1555,5128598,3,11,16,5147063,37,4.4,31,6,0.84,COMPLETED,5.8475,114.293,65
1556,5128691,2,12,31,5324293,1,,0,1,0,CANCELED,,,
1557,5129379,1,10,38,4905916,18,4.166666667,9,9,0.5,COMPLETED,2.578888889,44.9,58
1558,5129731,1,19,16,4575021,6,5,4,2,0.67,COMPLETED,1.775277778,22.126,114
1559,5130032,7,12,8,5037932,32,4.454545455,25,7,0.78,COMPLETED,2.130555556,55.872,50
1560,5130068,7,19,5,4792240,44,3.571428571,28,16,0.64,COMPLETED,7.652777778,130.313,105
1561,5130497,1,22,16,4823360,31,,0,31,0,CANCELED,,,
1562,5130595,2,12,40,3056015,34,4.538461538,23,11,0.68,COMPLETED,6.0225,92.457,131
1563,5131314,2,14,7,3720071,6,4.5,3,3,0.5,COMPLETED,1.389166667,14.013,125
1564,5131367,5,17,47,3670556,32,4.466666667,24,8,0.75,COMPLETED,8.696944444,123.196,61
1565,5131392,1,18,4,4939776,25,4.545454545,21,4,0.84,COMPLETED,3.135555556,49.162,59
1566,5131417,2,19,3,4885261,27,4,24,3,0.89,COMPLETED,6.500555556,106.799,123
1567,5131558,2,12,43,3636469,11,4.333333333,8,3,0.73,COMPLETED,2.738888889,46,151
1568,5131946,2,9,47,4585051,74,4,57,17,0.77,COMPLETED,12.67666667,245.583,124
1569,5131960,5,15,49,5158418,23,4.571428571,17,6,0.74,COMPLETED,3.965555556,69.476,95
1570,5132066,3,10,48,4038300,4,5,3,1,0.75,COMPLETED,0.842222222,12.139,77
1571,5132160,3,13,31,4878427,13,5,11,2,0.85,COMPLETED,3.415833333,52.824,121
1572,5132205,5,8,58,5369242,23,4.363636364,17,6,0.74,COMPLETED,3.281111111,62.897,66
1573,5133036,2,21,4,5378549,7,1,5,2,0.71,COMPLETED,1.135555556,18.437,112
1574,5137417,1,13,33,5319805,102,4.578947368,81,21,0.79,COMPLETED,20.43388889,377.937,135
1575,5137500,4,19,54,3814468,24,4.272727273,19,5,0.79,COMPLETED,5.889722222,114.497,144
1576,5137826,7,17,28,5333720,10,4.4,8,2,0.8,COMPLETED,1.880555556,28.91,116
1577,5137931,7,10,30,4910490,25,4.666666667,11,14,0.44,COMPLETED,2.6825,47.46,150
1578,5137945,7,19,27,5146637,57,4.263157895,42,15,0.74,COMPLETED,15.20222222,253.412,60
1579,5138131,5,8,42,5409206,9,4.666666667,8,1,0.89,COMPLETED,3.904444444,64.857,183
1580,5138154,5,20,22,5265636,139,4.615384615,101,38,0.73,COMPLETED,26.55944444,532.316,182
1581,5138226,1,18,52,5032831,1,,0,1,0,CANCELED,,,
1582,5138232,4,16,17,4797573,25,4.222222222,20,5,0.8,COMPLETED,5.101666667,95.837,84
1583,5138434,2,11,40,3736417,11,4.25,10,1,0.91,COMPLETED,2.705833333,52.636,72
1584,5138442,3,16,12,4550189,42,4.45,36,6,0.86,COMPLETED,8.8825,157.651,68
1585,5138590,1,10,5,5185703,1,,0,1,0,CANCELED,,,
1586,5138606,1,9,49,4603680,16,3,10,6,0.63,COMPLETED,3.139722222,59.463,196
1587,5138785,3,16,7,4139285,17,4,4,13,0.24,COMPLETED,1.309722222,22.186,96
1588,5139169,2,13,33,5180972,3,4,2,1,0.67,COMPLETED,0.485555556,9.976,140
1589,5139500,4,17,34,3228526,49,4.05,33,16,0.67,COMPLETED,7.413055556,131.721,59
1590,5139894,1,16,29,4856698,69,4.333333333,49,20,0.71,COMPLETED,15.13027778,268.983,84
1591,5140244,5,13,25,5168959,5,4.5,3,2,0.6,COMPLETED,1.265833333,17.008,154
1592,5140279,2,2,45,5049876,54,4,23,31,0.43,COMPLETED,5.101666667,89.583,136
1593,5140430,4,21,44,4921870,7,4.5,6,1,0.86,COMPLETED,1.278055556,31.89,138
1594,5140837,5,17,4,4706380,38,4.388888889,29,9,0.76,COMPLETED,7.314444444,117.838,109
1595,5141194,3,8,21,3677854,2,4,1,1,0.5,COMPLETED,0.316666667,6.164,122
1596,5141340,7,20,45,4934326,89,4.578947368,71,18,0.8,COMPLETED,17.66055556,331.478,136
1597,5141749,5,10,50,4398747,25,4.5,4,21,0.16,COMPLETED,0.932222222,13.413,74
1598,5141790,3,13,12,3494352,117,4.657142857,73,44,0.62,COMPLETED,14.62944444,291.437,50
1599,5142034,4,21,3,3949686,19,3.666666667,9,10,0.47,COMPLETED,3.213611111,52.916,109
1600,5143527,1,16,54,4627232,14,4.25,8,6,0.57,COMPLETED,2.363055556,33.733,93
1601,5145138,7,7,12,4255488,81,4.260869565,53,28,0.65,COMPLETED,14.2175,230.431,58
1602,5145165,3,10,12,4668193,1,,0,1,0,CANCELED,,,
1603,5145880,2,9,27,5251157,25,4.4,12,13,0.48,COMPLETED,2.628888889,51.537,122
1604,5146462,7,18,15,4684122,12,4,3,9,0.25,COMPLETED,1.186388889,18.559,168
1605,5151321,5,13,25,3388127,35,4.333333333,29,6,0.83,COMPLETED,8.191944444,138.038,96
1606,5152599,3,9,49,4789667,13,4.833333333,11,2,0.85,COMPLETED,3.834444444,64.995,164
1607,5154026,5,10,12,4710254,2,5,1,1,0.5,COMPLETED,0.3775,5.647,115
1608,5154441,2,20,28,4568353,37,4.363636364,32,5,0.86,COMPLETED,8.116944444,172.64,68
1609,5157551,3,9,12,4605221,5,,1,4,0.2,COMPLETED,0.104722222,1.93,59
1610,5157604,2,10,59,5245741,109,4.295454545,88,21,0.81,COMPLETED,19.7925,397.523,120
1611,5157666,7,20,33,5338185,25,4.5,22,3,0.88,COMPLETED,6.6425,87.945,63
1612,5158083,3,9,55,5302806,31,4.142857143,13,18,0.42,COMPLETED,2.413055556,32.162,115
1613,5158130,1,11,8,4873537,6,4,5,1,0.83,COMPLETED,0.975833333,10.245,48
1614,5158512,3,15,35,5252141,10,5,4,6,0.4,COMPLETED,1.732222222,30.717,159
1615,5158721,5,10,26,5110813,21,4,20,1,0.95,COMPLETED,6.221111111,90.779,134
1616,5158791,1,15,40,4926008,5,4.5,3,2,0.6,COMPLETED,0.900833333,13.041,121
1617,5158978,5,10,46,5301238,2,,1,1,0.5,COMPLETED,0.148055556,2.275,74
1618,5159079,5,15,23,4183761,38,3.857142857,28,10,0.74,COMPLETED,10.91277778,97.534,87
1619,5159194,2,12,39,5148164,54,4.5,35,19,0.65,COMPLETED,8.946666667,139.527,111
1620,5159306,1,6,39,5240532,101,4.051282051,69,32,0.68,COMPLETED,17.46222222,336.167,107
1621,5159456,1,12,39,3859567,19,4.6,9,10,0.47,COMPLETED,3.108055556,49.953,109
1622,5159535,3,8,20,4527203,42,4.266666667,30,12,0.71,COMPLETED,10.17111111,173.629,108
1623,5159557,2,15,26,5170334,7,3,5,2,0.71,COMPLETED,1.526388889,25.325,50
1624,5159581,1,12,6,5109154,8,4.5,7,1,0.88,COMPLETED,1.623055556,28.929,149
1625,5159604,4,20,9,5421854,38,4.777777778,22,16,0.58,COMPLETED,6.274444444,108.863,173
1626,5159663,4,18,30,4696263,50,4.25,34,16,0.68,COMPLETED,9.040277778,153.937,53
1627,5159744,3,19,5,3543112,129,4.266666667,72,57,0.56,COMPLETED,19.78805556,315.571,59
1628,5159884,1,9,24,4262887,58,4.4,26,32,0.45,COMPLETED,7.063055556,140.18,128
1629,5160367,3,17,16,4194448,15,4.571428571,14,1,0.93,COMPLETED,4.231666667,56.14,120
1630,5160387,1,12,15,4698425,6,,1,5,0.17,COMPLETED,0.868611111,14.795,256
1631,5160491,5,16,58,3783556,8,,2,6,0.25,COMPLETED,0.2725,4.946,104
1632,5160519,3,10,40,3988017,96,4.12195122,72,24,0.75,COMPLETED,18.47333333,307.253,133
1633,5160589,5,20,55,5037037,15,4.875,14,1,0.93,COMPLETED,4.651388889,75.782,114
1634,5163916,2,14,20,4811519,40,4.153846154,25,15,0.63,COMPLETED,6.939166667,148.331,172
1635,5164027,2,8,1,3063951,8,4.6,7,1,0.88,COMPLETED,1.871111111,51.347,170
1636,5164176,4,18,29,4615814,19,3.833333333,12,7,0.63,COMPLETED,3.193888889,70.448,101
1637,5164474,5,11,41,4906638,39,5,6,33,0.15,COMPLETED,1.108055556,21.274,62
1638,5164551,2,9,8,4715283,56,4.5,35,21,0.63,COMPLETED,10.39888889,177.095,117
1639,5164670,7,14,36,5030827,79,3.789473684,47,32,0.59,COMPLETED,11.30166667,165.694,58
1640,5164699,6,18,51,3503656,1,,0,1,0,CANCELED,,,
1641,5164805,2,8,44,3815567,88,4.277777778,35,53,0.4,COMPLETED,9.920555556,171.483,56
1642,5164950,5,18,2,4565094,83,3.961538462,67,16,0.81,COMPLETED,15.63111111,267.473,117
1643,5165078,1,20,25,3608464,60,4.391304348,49,11,0.82,COMPLETED,13.86194444,243.379,247
1644,5165081,5,18,16,4233317,18,4.285714286,13,5,0.72,COMPLETED,2.805277778,58.018,115
1645,5165101,6,11,24,5325454,75,4.607142857,61,14,0.81,COMPLETED,16.81277778,293.518,48
1646,5165202,3,18,6,4481596,12,4.428571429,11,1,0.92,COMPLETED,3.688888889,48.799,130
1647,5165223,5,10,18,5109532,3,,2,1,0.67,COMPLETED,0.137222222,3.933,59
1648,5165267,1,15,18,3641183,102,4.033333333,63,39,0.62,COMPLETED,19.57361111,307.439,55
1649,5165566,1,19,10,4418753,19,3.8,17,2,0.89,COMPLETED,4.508888889,67.014,108
1650,5165750,1,7,48,5394028,1,,0,1,0,CANCELED,,,
1651,5165758,2,11,19,3988923,23,4.714285714,15,8,0.65,COMPLETED,5.281388889,87.762,173
1652,5165788,4,17,49,5406035,63,4.238095238,46,17,0.73,COMPLETED,16.44833333,245.539,107
1653,5165804,7,19,43,3831610,31,4.454545455,20,11,0.65,COMPLETED,5.339444444,117.59,141
1654,5165907,6,17,13,5206368,18,4.333333333,5,13,0.28,COMPLETED,1.686111111,25.095,158
1655,5165911,2,16,37,4267280,35,4.666666667,27,8,0.77,COMPLETED,8.600555556,132.07,169
1656,5166041,1,20,33,4579905,42,3.8,30,12,0.71,COMPLETED,9.37,135.194,56
1657,5166106,2,19,37,4405056,6,4,4,2,0.67,COMPLETED,0.935,15.871,68
1658,5166152,2,10,42,4868477,163,4.020408163,107,56,0.66,COMPLETED,29.53,516.779,126
1659,5166170,3,13,14,4483671,7,5,4,3,0.57,COMPLETED,1.268611111,21.1,180
1660,5168368,2,18,21,3635969,16,5,9,7,0.56,COMPLETED,1.743055556,37.986,104
1661,5168824,5,17,57,4157686,52,4.611111111,30,22,0.58,COMPLETED,7.210833333,114.011,58
1662,5168825,3,10,45,4794635,9,,1,8,0.11,COMPLETED,0.283055556,6.503,128
1663,5168997,5,9,42,4714957,43,4.777777778,31,12,0.72,COMPLETED,2.268888889,66.255,120
1664,5169018,3,21,50,4087032,48,4.583333333,21,27,0.44,COMPLETED,3.769166667,81.044,68
1665,5169068,2,5,14,4383773,36,4.764705882,29,7,0.81,COMPLETED,6.839166667,141.963,108
1666,5169181,3,17,4,4411652,52,4.625,41,11,0.79,COMPLETED,8.818611111,169.152,64
1667,5169220,5,13,43,4833032,13,4,7,6,0.54,COMPLETED,1.960833333,45.454,142
1668,5169313,5,17,27,5020394,30,4.285714286,19,11,0.63,COMPLETED,5.003333333,85.356,144
1669,5169362,2,12,48,5164620,24,4.5,16,8,0.67,COMPLETED,4.848333333,79.348,62
1670,5169406,2,8,22,4210687,14,4.5,11,3,0.79,COMPLETED,2.530277778,48.003,135
1671,5169474,6,12,13,4444541,71,4.379310345,54,17,0.76,COMPLETED,21.52166667,298.559,77
1672,5169488,1,10,19,3315190,31,4.266666667,25,6,0.81,COMPLETED,7.321388889,114.049,128
1673,5169841,5,19,7,4731099,29,4,7,22,0.24,COMPLETED,0.729166667,20.267,133
1674,5169920,7,18,31,4666717,69,4.321428571,51,18,0.74,COMPLETED,12.90361111,220.845,81
1675,5169939,2,22,53,5298162,20,4.666666667,6,14,0.3,COMPLETED,1.525555556,39.188,111
1676,5169990,1,16,24,3896331,6,4,3,3,0.5,COMPLETED,0.614166667,9.968,60
1677,5170112,1,7,29,3583987,21,3.8,18,3,0.86,COMPLETED,4.026111111,80.958,101
1678,5170169,3,17,26,5283732,85,4.416666667,51,34,0.6,COMPLETED,15.74388889,273.386,63
1679,5170190,3,12,55,3742883,31,4.75,19,12,0.61,COMPLETED,5.100555556,81.41,158
1680,5170666,2,19,11,4928659,36,4.875,23,13,0.64,COMPLETED,6.430277778,121.284,95
1681,5170700,1,15,16,4389825,38,3.818181818,21,17,0.55,COMPLETED,5.585,97.671,105
1682,5170925,7,9,8,4500565,1,,0,1,0,CANCELED,,,
1683,5173349,1,13,55,4876309,1,,0,1,0,CANCELED,,,
1684,5173687,4,11,46,5319869,1,,0,1,0,CANCELED,,,
1685,5173690,1,20,57,5389849,5,,4,1,0.8,COMPLETED,0.918611111,18.476,167
1686,5173784,5,13,34,5197480,21,4.5,13,8,0.62,COMPLETED,4.020555556,56.299,58
1687,5173801,2,11,39,4824768,111,3.833333333,39,72,0.35,COMPLETED,8.135277778,150.548,213
1688,5173941,3,21,38,5186874,29,4.384615385,25,4,0.86,COMPLETED,7.857222222,135.759,124
1689,5174281,5,9,17,5368516,20,4.545454545,16,4,0.8,COMPLETED,3.659166667,67.856,114
1690,5174479,1,10,21,5010430,12,4.5,7,5,0.58,COMPLETED,2.595555556,37.869,106
1691,5174524,2,13,38,4118280,104,4.484848485,76,28,0.73,COMPLETED,18.17611111,350.06,49
1692,5174633,1,12,31,5300387,39,4.1,23,16,0.59,COMPLETED,6.436666667,113.319,81
1693,5174762,1,21,50,3490675,33,4,19,14,0.58,COMPLETED,7.018333333,100.941,127
1694,5174834,3,19,24,4522848,16,4,5,11,0.31,COMPLETED,1.748611111,27.34,147
1695,5175148,7,11,30,5013991,2,,0,2,0,CANCELED,,,
1696,5175155,2,9,4,5286526,21,4,2,19,0.1,COMPLETED,0.180277778,2.252,54
1697,5175169,7,16,29,5150413,11,4.333333333,8,3,0.73,COMPLETED,1.956944444,45.823,123
1698,5176672,6,15,25,5335966,3,,1,2,0.33,CANCELED,0.133333333,2.853,
1699,5178673,1,14,30,5382036,44,4.294117647,36,8,0.82,COMPLETED,9.838611111,161.606,74
1700,5178892,7,12,14,4538221,7,4.666666667,4,3,0.57,COMPLETED,1.012777778,18.832,137
1701,5178953,2,7,21,4903371,37,4.533333333,25,12,0.68,COMPLETED,10.05888889,178.226,69
1702,5179321,4,15,4,5300529,22,4.375,15,7,0.68,COMPLETED,3.295833333,57.076,61
1703,5179341,2,10,48,4467730,7,3,3,4,0.43,COMPLETED,0.742222222,10.913,74
1704,5179599,4,23,24,5383786,58,4.75,45,13,0.78,COMPLETED,14.98472222,246.686,172
1705,5179669,2,13,50,4393712,18,3.25,12,6,0.67,COMPLETED,1.645277778,30.46,57
1706,5179681,5,11,49,3271279,36,4.416666667,28,8,0.78,COMPLETED,9.0775,131.933,116
1707,5179697,4,19,16,5123638,2,,0,2,0,CANCELED,,,
1708,5179716,3,12,32,3058595,1,,0,1,0,CANCELED,,,
1709,5180045,3,14,5,4902734,32,4.571428571,15,17,0.47,COMPLETED,3.466388889,75.398,53
1710,5180169,6,19,29,5304200,36,4.333333333,26,10,0.72,COMPLETED,5.365,119.927,183
1711,5180816,7,21,48,5442549,50,4.222222222,37,13,0.74,COMPLETED,4.327777778,132.018,182
1712,5187545,2,19,9,4792765,66,4.461538462,20,46,0.3,COMPLETED,0.687222222,15.552,110
1713,5188420,5,9,21,4499833,25,4.75,20,5,0.8,COMPLETED,4.784444444,94.403,156
1714,5188466,7,10,50,4242333,3,5,2,1,0.67,COMPLETED,0.805833333,19.214,147
1715,5189448,2,8,22,4034551,115,4.324324324,68,47,0.59,COMPLETED,21.17833333,348.309,125
1716,5193118,3,10,59,5148096,45,4.388888889,37,8,0.82,COMPLETED,10.08694444,174.428,58
1717,5193630,2,17,0,3343923,5,5,4,1,0.8,COMPLETED,1.7625,30.746,175
1718,5195083,3,19,11,4624810,37,5,4,33,0.11,COMPLETED,2.7125,19.408,114
1719,5195392,4,22,8,4835714,45,4.538461538,29,16,0.64,COMPLETED,6.943333333,144.794,186
1720,5196043,1,16,21,3896621,24,4.428571429,10,14,0.42,COMPLETED,1.587222222,30.457,104
1721,5196461,1,19,57,5006004,13,5,6,7,0.46,COMPLETED,1.629722222,30.772,109
1722,5196817,2,11,17,5018105,61,4.47826087,46,15,0.75,COMPLETED,14.80055556,254.342,126
1723,5196875,4,10,36,3511352,39,4.153846154,33,6,0.85,COMPLETED,7.868055556,141.962,104
1724,5197278,1,13,54,5396258,12,5,8,4,0.67,COMPLETED,1.058888889,14.905,50
1725,5197328,5,8,35,3819260,14,4.666666667,11,3,0.79,COMPLETED,2.995277778,61.292,152
1726,5197330,3,17,6,5413064,86,3.608695652,48,38,0.56,COMPLETED,16.57138889,267.596,95
1727,5197333,4,21,38,4339021,46,4.545454545,43,3,0.93,COMPLETED,9.707222222,206.072,114
1728,5197336,2,7,40,4237232,2,1,1,1,0.5,COMPLETED,0.263333333,6.402,123
1729,5197505,1,13,48,5317842,1,,0,1,0,CANCELED,,,
1730,5198118,2,18,9,4293296,11,4,8,3,0.73,COMPLETED,1.798333333,36.999,179
1731,5198143,3,18,9,4946478,2,,1,1,0.5,COMPLETED,0.302222222,3.627,84
1732,5198183,2,20,52,5397104,6,5,4,2,0.67,COMPLETED,0.294444444,6.799,58
1733,5198213,4,15,23,5241011,63,4.5,45,18,0.71,COMPLETED,6.444444444,107.732,61
1734,5198241,4,17,12,5031216,41,3.4375,32,9,0.78,COMPLETED,7.333333333,121.94,155
1735,5198297,7,21,8,5082792,121,4.348837209,84,37,0.69,COMPLETED,27.5075,445.801,149
1736,5198325,1,14,8,4786523,10,5,7,3,0.7,COMPLETED,2.219444444,41.414,154
1737,5198898,1,20,34,5282081,9,,0,9,0,CANCELED,,,
1738,5201418,2,14,39,3761731,26,4.272727273,20,6,0.77,COMPLETED,5.393055556,87.293,65
